year,station_id,month,day,date,delta_stage_max,discharge,stage_avg,stage_min,stage_max,temp,water_code,ice_thickness,snow_height,place
1989,3024,5,145,1989-05-25,72.0,,569.0,556.0,581.0,6.9,29,,,
2003,3024,5,139,2003-05-19,27.0,,458.0,453.0,462.0,2.7,27,,,
2003,3024,5,140,2003-05-20,20.0,,481.0,480.0,482.0,4.7,"29,27",,,
2003,3024,5,141,2003-05-21,2.0,,482.0,479.0,484.0,5.0,29,,,
2003,3024,5,142,2003-05-22,-9.0,,474.0,472.0,475.0,4.2,29,,,
2003,3024,5,143,2003-05-23,-24.0,,445.0,438.0,451.0,5.25,29,,,
2003,3024,5,144,2003-05-24,-30.0,,415.0,409.0,421.0,5.4,29,,,
2003,3024,5,145,2003-05-25,-19.0,,386.0,370.0,402.0,5.65,29,,,
2005,3024,5,139,2005-05-19,6.0,,427.0,426.0,428.0,1.3,29,,,
2005,3024,5,140,2005-05-20,11.0,,438.0,437.0,439.0,1.45,29,,,
2005,3024,5,141,2005-05-21,4.0,,441.0,439.0,443.0,1.75,29,,,
2005,3024,5,142,2005-05-22,2.0,,443.0,441.0,445.0,1.75,29,,,
2005,3024,5,143,2005-05-23,-9.0,,429.0,421.0,436.0,2.75,29,,,
2005,3024,5,144,2005-05-24,5.0,,435.0,429.0,441.0,3.85,29,,,
2005,3024,5,145,2005-05-25,40.0,,463.0,445.0,481.0,4.2,29,,,
2013,3024,5,139,2013-05-19,-30.0,,403.0,395.0,410.0,6.4,29,,,
2013,3024,5,140,2013-05-20,-32.0,,375.0,372.0,378.0,6.6,29,,,
2013,3024,5,141,2013-05-21,-37.0,,335.0,328.0,341.0,6.9,29,,,
2013,3024,5,142,2013-05-22,-28.0,,306.0,299.0,313.0,7.1,29,,,
2013,3024,5,143,2013-05-23,-23.0,,286.0,282.0,290.0,7.2,29,,,
2013,3024,5,144,2013-05-24,-17.0,,272.0,270.0,273.0,7.7,29,,,
2013,3024,5,145,2013-05-25,-6.0,,267.0,266.0,267.0,8.7,29,,,
1989,3027,5,139,1989-05-19,29.0,,293.0,268.0,318.0,4.1,29,,,
1989,3027,5,140,1989-05-20,-11.0,,303.0,298.0,307.0,4.9,29,,,
1989,3027,5,141,1989-05-21,12.0,,317.0,315.0,319.0,5.1,29,,,
1989,3027,5,142,1989-05-22,22.0,,334.0,327.0,341.0,5.8,29,,,
1989,3027,5,143,1989-05-23,19.0,,355.0,349.0,360.0,6.4,29,,,
1989,3027,5,144,1989-05-24,51.0,,398.0,385.0,411.0,6.8,29,,,
1989,3027,5,145,1989-05-25,89.0,,451.0,421.0,500.0,8.0,29,,,
2003,3027,5,139,2003-05-19,58.0,,415.0,391.0,435.0,0.0,"8,27",,,
2003,3027,5,140,2003-05-20,25.0,,458.0,455.0,460.0,0.45,"8,29,27",,,
2003,3027,5,141,2003-05-21,-1.0,,459.0,459.0,459.0,3.55,29,,,
2003,3027,5,142,2003-05-22,-2.0,,456.0,455.0,457.0,2.9,29,,,
2003,3027,5,143,2003-05-23,-15.0,,431.0,420.0,442.0,2.7,29,,,
2003,3027,5,144,2003-05-24,-28.0,,386.0,358.0,414.0,4.6,29,,,
2003,3027,5,145,2003-05-25,-76.0,,322.0,305.0,338.0,5.0,29,,,
2005,3027,5,139,2005-05-19,9.0,,433.0,427.0,439.0,2.95,29,,,
2005,3027,5,140,2005-05-20,36.0,,470.0,465.0,475.0,3.4,29,,,
2005,3027,5,141,2005-05-21,24.0,,492.0,484.0,499.0,3.8,29,,,
2005,3027,5,142,2005-05-22,-3.0,,492.0,488.0,496.0,4.45,29,,,
2005,3027,5,143,2005-05-23,-6.0,,486.0,482.0,490.0,4.8,29,,,
2005,3027,5,144,2005-05-24,39.0,,512.0,494.0,529.0,5.05,29,,,
2005,3027,5,145,2005-05-25,38.0,,560.0,553.0,567.0,5.3,29,,,
2013,3027,5,139,2013-05-19,-17.0,,367.0,361.0,372.0,5.5,29,,,
2013,3027,5,140,2013-05-20,-24.0,,340.0,332.0,348.0,5.1,29,,,
2013,3027,5,141,2013-05-21,-43.0,,300.0,294.0,305.0,5.6,29,,,
2013,3027,5,142,2013-05-22,23.0,,317.0,306.0,328.0,6.2,29,,,
2013,3027,5,143,2013-05-23,15.0,,342.0,341.0,343.0,6.2,29,,,
2013,3027,5,144,2013-05-24,-12.0,,324.0,316.0,331.0,7.6,29,,,
2013,3027,5,145,2013-05-25,-31.0,,291.0,282.0,300.0,9.0,29,,,
1989,3028,5,139,1989-05-19,50.0,,462.0,454.0,470.0,1.1,"8,27",,,
1989,3028,5,140,1989-05-20,50.0,,516.0,511.0,520.0,2.7,"9,27",,,
1989,3028,5,141,1989-05-21,23.0,,539.0,534.0,543.0,4.4,"8,27",,,
1989,3028,5,142,1989-05-22,18.0,,560.0,558.0,561.0,4.7,"8,27",,,
1989,3028,5,143,1989-05-23,29.0,,586.0,581.0,590.0,5.0,"8,27",,,
1989,3028,5,144,1989-05-24,50.0,,632.0,624.0,640.0,5.5,"8,27",,,
1989,3028,5,145,1989-05-25,75.0,,695.0,675.0,715.0,6.3,29,,,
2003,3028,5,139,2003-05-19,71.0,,609.0,590.0,641.0,1.4,8,,,
2003,3028,5,140,2003-05-20,21.0,,660.0,657.0,662.0,4.45,8,,,
2003,3028,5,141,2003-05-21,-4.0,,657.0,655.0,658.0,5.35,8,,,
2003,3028,5,142,2003-05-22,-6.0,,652.0,651.0,652.0,5.45,8,,,
2003,3028,5,143,2003-05-23,-5.0,,637.0,627.0,647.0,5.7,8,,,
2003,3028,5,144,2003-05-24,-51.0,,577.0,557.0,596.0,6.0,8,,,
2003,3028,5,145,2003-05-25,-65.0,,516.0,500.0,531.0,6.6,29,,,
2005,3028,5,139,2005-05-19,-2.0,,603.0,597.0,608.0,5.55,"8,27",,,
2005,3028,5,140,2005-05-20,47.0,,642.0,629.0,655.0,6.0,"8,27",,,
2005,3028,5,141,2005-05-21,27.0,,677.0,672.0,682.0,6.95,27,,,
2005,3028,5,142,2005-05-22,1.0,,679.0,674.0,683.0,7.85,29,,,
2005,3028,5,143,2005-05-23,-15.0,,668.0,668.0,668.0,8.1,29,,,
2005,3028,5,144,2005-05-24,38.0,,693.0,680.0,706.0,8.0,29,,,
2005,3028,5,145,2005-05-25,51.0,,747.0,736.0,757.0,8.4,29,,,
2013,3028,5,139,2013-05-19,-41.0,,547.0,538.0,556.0,6.4,29,,,
2013,3028,5,140,2013-05-20,-45.0,,506.0,500.0,511.0,6.1,29,,,
2013,3028,5,141,2013-05-21,-14.0,,487.0,477.0,497.0,6.4,29,,,
2013,3028,5,142,2013-05-22,7.0,,496.0,488.0,504.0,6.9,29,,,
2013,3028,5,143,2013-05-23,29.0,,527.0,520.0,533.0,7.5,29,,,
2013,3028,5,144,2013-05-24,-6.0,,520.0,513.0,527.0,8.1,29,,,
2013,3028,5,145,2013-05-25,-30.0,,487.0,477.0,497.0,8.9,29,,,
1989,3029,5,139,1989-05-19,71.0,6780.0,410.0,386.0,433.0,1.4,"8,27",,,
1989,3029,5,140,1989-05-20,15.0,7760.0,443.0,438.0,448.0,1.8,"8,27",,,
1989,3029,5,141,1989-05-21,24.0,8310.001,464.0,456.0,472.0,2.3,"8,27",,,
1989,3029,5,142,1989-05-22,18.0,8850.001,482.0,474.0,490.0,2.7,"8,27",,,
1989,3029,5,143,1989-05-23,23.0,9480.001,508.0,503.0,513.0,3.8,"8,27",,,
1989,3029,5,144,1989-05-24,47.0,10400.001,543.0,525.0,560.0,4.7,27,,,
1989,3029,5,145,1989-05-25,67.0,11900.001,604.0,581.0,627.0,5.7,27,,,
2003,3029,5,139,2003-05-19,91.0,9920.0,581.0,559.0,611.0,2.1,9,,,
2003,3029,5,140,2003-05-20,21.0,10900.0,625.0,618.0,632.0,2.1,9,,,
2003,3029,5,141,2003-05-21,-11.0,11200.0,619.0,616.0,621.0,4.7,8,,,
2003,3029,5,142,2003-05-22,-9.0,11500.0,611.0,609.0,612.0,6.1,"8,27",,,
2003,3029,5,143,2003-05-23,-4.0,11400.0,601.0,594.0,608.0,6.1,"8,27",,,
2003,3029,5,144,2003-05-24,-49.0,10200.0,541.0,522.0,559.0,6.25,"8,27",,,
2003,3029,5,145,2003-05-25,-67.0,8910.0,476.0,460.0,492.0,6.65,"8,27",,,
2005,3029,5,139,2005-05-19,-44.0,10200.0,556.0,556.0,556.0,6.75,8,,,
2005,3029,5,140,2005-05-20,47.0,11200.0,588.0,572.0,603.0,7.35,8,,,
2005,3029,5,141,2005-05-21,38.0,12300.0,634.0,626.0,641.0,7.4,8,,,
2005,3029,5,142,2005-05-22,3.0,12700.0,641.0,637.0,644.0,7.9,8,,,
2005,3029,5,143,2005-05-23,-18.0,12400.0,626.0,625.0,626.0,9.0,29,,,
2005,3029,5,144,2005-05-24,32.0,13000.0,648.0,637.0,658.0,9.05,29,,,
2005,3029,5,145,2005-05-25,47.0,14200.0,694.0,682.0,705.0,9.15,29,,,
2013,3029,5,139,2013-05-19,-27.0,9990.0,523.0,512.0,533.0,6.1,29,,,
2013,3029,5,140,2013-05-20,-37.0,9180.0,485.0,473.0,496.0,5.6,29,,,
2013,3029,5,141,2013-05-21,-43.0,8440.0,448.0,442.0,453.0,5.5,29,,,
2013,3029,5,142,2013-05-22,-1.0,8340.0,443.0,433.0,452.0,5.7,29,,,
2013,3029,5,143,2013-05-23,31.0,9040.0,478.0,473.0,483.0,6.2,29,,,
2013,3029,5,144,2013-05-24,-7.0,8880.0,470.0,463.0,476.0,6.4,29,,,
2013,3029,5,145,2013-05-25,-26.0,8320.0,442.0,433.0,450.0,7.2,29,,,
1989,3030,5,139,1989-05-19,-231.0,,401.0,397.0,404.0,0.5,"8,27",,,
1989,3030,5,140,1989-05-20,23.0,,421.0,415.0,427.0,0.6,"8,27",,,
1989,3030,5,141,1989-05-21,17.0,,440.0,436.0,444.0,0.6,"8,27",,,
1989,3030,5,142,1989-05-22,21.0,,460.0,454.0,465.0,0.7,"8,27",,,
1989,3030,5,143,1989-05-23,22.0,,480.0,472.0,487.0,0.9,"8,27",,,
1989,3030,5,144,1989-05-24,42.0,,515.0,501.0,529.0,1.4,29,,,
1989,3030,5,145,1989-05-25,48.0,,562.0,547.0,577.0,2.1,29,,,
2003,3030,5,139,2003-05-19,-204.0,,547.0,545.0,548.0,0.0,"12, 8",,,
2003,3030,5,140,2003-05-20,19.0,,561.0,554.0,567.0,0.0,"8,27",,,
2003,3030,5,141,2003-05-21,15.0,,581.0,579.0,582.0,0.0,"8,27",,,
2003,3030,5,142,2003-05-22,-6.0,,575.0,573.0,576.0,0.0,"8,27",,,
2003,3030,5,143,2003-05-23,-7.0,,563.0,557.0,569.0,0.0,"8,27",,,
2003,3030,5,144,2003-05-24,-27.0,,537.0,531.0,542.0,0.3,"8,27",,,
2003,3030,5,145,2003-05-25,-43.0,,489.0,478.0,499.0,3.2,27,,,
2005,3030,5,139,2005-05-19,-303.0,,562.0,544.0,579.0,0.0,"8,27",,,
2005,3030,5,140,2005-05-20,-44.0,,533.0,531.0,535.0,1.05,"8,27",,,
2005,3030,5,141,2005-05-21,16.0,,547.0,543.0,551.0,1.9,27,,,
2005,3030,5,142,2005-05-22,40.0,,584.0,576.0,591.0,2.8,27,,,
2005,3030,5,143,2005-05-23,5.0,,595.0,594.0,596.0,3.1,27,,,
2005,3030,5,144,2005-05-24,3.0,,599.0,599.0,599.0,2.8,29,,,
2005,3030,5,145,2005-05-25,15.0,,607.0,599.0,614.0,3.5,29,,,
2013,3030,5,139,2013-05-19,-30.0,,496.0,486.0,506.0,6.5,"8,27",,,
2013,3030,5,140,2013-05-20,-32.0,,466.0,458.0,474.0,5.5,29,,,
2013,3030,5,141,2013-05-21,-32.0,,432.0,421.0,442.0,5.4,29,,,
2013,3030,5,142,2013-05-22,-36.0,,403.0,399.0,406.0,5.5,29,,,
2013,3030,5,143,2013-05-23,13.0,,411.0,402.0,419.0,6.0,29,,,
2013,3030,5,144,2013-05-24,13.0,,429.0,426.0,432.0,7.4,29,,,
2013,3030,5,145,2013-05-25,-6.0,,421.0,415.0,426.0,7.0,29,,,
1989,3031,5,139,1989-05-19,-119.0,,477.0,473.0,481.0,1.0,8,,,
1989,3031,5,140,1989-05-20,-17.0,,462.0,459.0,464.0,1.5,8,,,
1989,3031,5,141,1989-05-21,16.0,,477.0,474.0,480.0,1.6,8,,,
1989,3031,5,142,1989-05-22,12.0,,490.0,487.0,492.0,2.2,8,,,
1989,3031,5,143,1989-05-23,16.0,,503.0,498.0,508.0,3.1,8,,,
1989,3031,5,144,1989-05-24,20.0,,522.0,515.0,528.0,4.7,29,,,
1989,3031,5,145,1989-05-25,41.0,,556.0,542.0,569.0,5.5,29,,,
2003,3031,5,139,2003-05-19,-5.0,,629.0,616.0,644.0,1.05,9,,,
2003,3031,5,140,2003-05-20,-34.0,,598.0,588.0,610.0,1.0,"8,27",,,
2003,3031,5,141,2003-05-21,-20.0,,589.0,588.0,590.0,0.85,"8,27",,,
2003,3031,5,142,2003-05-22,3.0,,593.0,592.0,593.0,1.1,8,,,
2003,3031,5,143,2003-05-23,-16.0,,571.0,564.0,577.0,1.45,8,,,
2003,3031,5,144,2003-05-24,-18.0,,544.0,529.0,559.0,2.25,8,,,
2003,3031,5,145,2003-05-25,-41.0,,509.0,500.0,518.0,3.2,8,,,
2005,3031,5,139,2005-05-19,-209.0,,579.0,541.0,617.0,1.2,8,,,
2005,3031,5,140,2005-05-20,-117.0,,500.0,500.0,500.0,1.5,8,,,
2005,3031,5,141,2005-05-21,6.0,,503.0,500.0,506.0,2.15,29,,,
2005,3031,5,142,2005-05-22,29.0,,532.0,528.0,535.0,3.25,29,,,
2005,3031,5,143,2005-05-23,2.0,,534.0,531.0,537.0,3.0,29,,,
2005,3031,5,144,2005-05-24,-7.0,,529.0,527.0,530.0,3.45,29,,,
2005,3031,5,145,2005-05-25,28.0,,548.0,538.0,558.0,4.5,29,,,
2013,3031,5,139,2013-05-19,-21.0,,431.0,425.0,436.0,1.4,29,,,
2013,3031,5,140,2013-05-20,-23.0,,404.0,394.0,413.0,1.4,29,,,
2013,3031,5,141,2013-05-21,-37.0,,373.0,369.0,376.0,1.4,29,,,
2013,3031,5,142,2013-05-22,-24.0,,347.0,341.0,352.0,1.4,29,,,
2013,3031,5,143,2013-05-23,-20.0,,331.0,330.0,332.0,1.4,29,,,
2013,3031,5,144,2013-05-24,16.0,,345.0,342.0,348.0,1.4,29,,,
2013,3031,5,145,2013-05-25,7.0,,355.0,355.0,355.0,1.4,29,,,
1989,3032,5,139,1989-05-19,-5.0,,564.0,537.0,589.0,0.9,9,,,
1989,3032,5,140,1989-05-20,-63.0,,524.0,522.0,526.0,1.3,"9, 8",,,
1989,3032,5,141,1989-05-21,10.0,,532.0,527.0,536.0,1.4,8,,,
1989,3032,5,142,1989-05-22,14.0,,547.0,544.0,550.0,2.0,8,,,
1989,3032,5,143,1989-05-23,8.0,,556.0,553.0,558.0,2.3,8,,,
1989,3032,5,144,1989-05-24,24.0,,576.0,570.0,582.0,3.6,8,,,
1989,3032,5,145,1989-05-25,47.0,,616.0,603.0,629.0,4.4,29,,,
2003,3032,5,139,2003-05-19,258.0,,634.0,541.0,647.0,0.4,9,,,
2003,3032,5,140,2003-05-20,9.0,,645.0,630.0,656.0,0.4,9,,,
2003,3032,5,141,2003-05-21,20.0,,668.0,658.0,676.0,0.2,9,,,
2003,3032,5,142,2003-05-22,-1.0,,671.0,663.0,675.0,0.2,9,,,
2003,3032,5,143,2003-05-23,-15.0,,653.0,646.0,660.0,0.5,"8,27",,,
2003,3032,5,144,2003-05-24,-17.0,,631.0,619.0,643.0,0.9,"8,27",,,
2003,3032,5,145,2003-05-25,-43.0,,586.0,572.0,600.0,1.75,8,,,
2005,3032,5,139,2005-05-19,-50.0,,772.0,711.0,814.0,0.4,8,,,
2005,3032,5,140,2005-05-20,-143.0,,653.0,635.0,671.0,1.75,8,,,
2005,3032,5,141,2005-05-21,-64.0,,601.0,595.0,607.0,2.15,8,,,
2005,3032,5,142,2005-05-22,3.0,,606.0,601.0,610.0,3.2,8,,,
2005,3032,5,143,2005-05-23,7.0,,616.0,615.0,617.0,4.65,29,,,
2005,3032,5,144,2005-05-24,15.0,,625.0,618.0,632.0,4.6,29,,,
2005,3032,5,145,2005-05-25,41.0,,663.0,653.0,673.0,3.6,29,,,
2013,3032,5,139,2013-05-19,-2.0,,575.0,573.0,576.0,3.6,29,,,
2013,3032,5,140,2013-05-20,-14.0,,548.0,533.0,562.0,3.2,29,,,
2013,3032,5,141,2013-05-21,-47.0,,502.0,489.0,515.0,3.3,29,,,
2013,3032,5,142,2013-05-22,-37.0,,467.0,455.0,478.0,3.9,29,,,
2013,3032,5,143,2013-05-23,-42.0,,433.0,429.0,436.0,4.5,29,,,
2013,3032,5,144,2013-05-24,5.0,,437.0,432.0,441.0,5.7,29,,,
2013,3032,5,145,2013-05-25,14.0,,452.0,448.0,455.0,6.7,29,,,
1989,3035,5,139,1989-05-19,32.0,,515.0,504.0,523.0,1.5,9,,,
1989,3035,5,140,1989-05-20,0.0,,522.0,521.0,523.0,2.2,9,,,
1989,3035,5,141,1989-05-21,-6.0,,515.0,513.0,517.0,1.7,8,,,
1989,3035,5,142,1989-05-22,-8.0,,509.0,508.0,509.0,4.7,8,,,
1989,3035,5,143,1989-05-23,-5.0,,502.0,499.0,504.0,7.0,29,,,
1989,3035,5,144,1989-05-24,-8.0,,495.0,494.0,496.0,8.0,29,,,
1989,3035,5,145,1989-05-25,12.0,,503.0,497.0,508.0,8.3,29,,,
2003,3035,5,139,2003-05-19,240.0,,396.0,334.0,559.0,0.6,9,,,
2003,3035,5,140,2003-05-20,228.0,,690.0,619.0,787.0,0.05,9,,,
2003,3035,5,141,2003-05-21,-31.0,,717.0,675.0,756.0,0.1,9,,,
2003,3035,5,142,2003-05-22,-85.0,,657.0,637.0,671.0,0.15,"8,27",,,
2003,3035,5,143,2003-05-23,-43.0,,621.0,614.0,628.0,0.6,"8,27",,,
2003,3035,5,144,2003-05-24,-21.0,,601.0,594.0,607.0,1.45,"8,27",,,
2003,3035,5,145,2003-05-25,-30.0,,567.0,556.0,577.0,2.0,"8,27",,,
2005,3035,5,139,2005-05-19,43.0,,688.0,676.0,697.0,1.45,9,,,
2005,3035,5,140,2005-05-20,-13.0,,667.0,632.0,684.0,1.35,8,,,
2005,3035,5,141,2005-05-21,-65.0,,605.0,590.0,619.0,3.05,8,,,
2005,3035,5,142,2005-05-22,-49.0,,564.0,557.0,570.0,5.15,8,,,
2005,3035,5,143,2005-05-23,-19.0,,551.0,550.0,551.0,6.6,29,,,
2005,3035,5,144,2005-05-24,4.0,,554.0,552.0,555.0,7.05,29,,,
2005,3035,5,145,2005-05-25,13.0,,564.0,559.0,568.0,7.15,29,,,
2013,3035,5,139,2013-05-19,-47.0,,609.0,605.0,613.0,4.7,"8,27",,,
2013,3035,5,140,2013-05-20,57.0,,658.0,645.0,670.0,4.9,"8,27",,,
2013,3035,5,141,2013-05-21,5.0,,666.0,657.0,675.0,3.9,29,,,
2013,3035,5,142,2013-05-22,-41.0,,622.0,610.0,634.0,4.7,29,,,
2013,3035,5,143,2013-05-23,-38.0,,593.0,589.0,596.0,5.4,29,,,
2013,3035,5,144,2013-05-24,-14.0,,580.0,578.0,582.0,5.8,29,,,
2013,3035,5,145,2013-05-25,40.0,,610.0,597.0,622.0,7.0,29,,,
1989,3036,5,139,1989-05-19,35.0,17400.0,683.0,673.0,695.0,2.3,9,,,
1989,3036,5,140,1989-05-20,0.0,18100.0,693.0,692.0,695.0,2.2,9,,,
1989,3036,5,141,1989-05-21,-1.0,18200.0,692.0,690.0,694.0,2.7,9,,,
1989,3036,5,142,1989-05-22,-6.0,18200.0,686.0,684.0,688.0,3.7,9,,,
1989,3036,5,143,1989-05-23,-11.0,17800.0,673.0,669.0,677.0,4.9,8,,,
1989,3036,5,144,1989-05-24,-14.0,17500.0,660.0,657.0,663.0,6.2,29,,,
1989,3036,5,145,1989-05-25,-1.0,17500.0,660.0,658.0,662.0,7.1,29,,,
2003,3036,5,139,2003-05-19,184.0,13100.0,670.0,563.0,798.0,0.0,9,,,
2003,3036,5,140,2003-05-20,269.0,22300.0,935.0,824.0,1067.0,0.0,9,,,
2003,3036,5,141,2003-05-21,-55.0,23900.0,922.0,868.0,1012.0,0.0,9,,,
2003,3036,5,142,2003-05-22,-158.0,22700.0,840.0,826.0,854.0,0.0,8,,,
2003,3036,5,143,2003-05-23,-31.0,22400.0,815.0,806.0,823.0,0.0,8,,,
2003,3036,5,144,2003-05-24,-37.0,21400.0,780.0,774.0,786.0,0.0,8,,,
2003,3036,5,145,2003-05-25,-22.0,20700.0,756.0,748.0,764.0,0.0,"8,27",,,
2005,3036,5,139,2005-05-19,37.0,21600.0,837.0,820.0,849.0,1.0,9,,,
2005,3036,5,140,2005-05-20,-3.0,21900.0,826.0,802.0,846.0,2.1,9,,,
2005,3036,5,141,2005-05-21,-54.0,20500.0,774.0,756.0,792.0,4.5,8,,,
2005,3036,5,142,2005-05-22,-41.0,19900.0,746.0,740.0,751.0,4.9,8,,,
2005,3036,5,143,2005-05-23,-30.0,19500.0,720.0,719.0,721.0,5.65,8,,,
2005,3036,5,144,2005-05-24,-6.0,19500.0,715.0,715.0,715.0,6.25,29,,,
2005,3036,5,145,2005-05-25,25.0,20200.0,732.0,723.0,740.0,6.1,29,,,
2013,3036,5,139,2013-05-19,-37.0,20100.0,772.0,767.0,777.0,5.0,"8,27",,,
2013,3036,5,140,2013-05-20,87.0,23800.0,843.0,821.0,864.0,5.2,"8,27",,,
2013,3036,5,141,2013-05-21,33.0,26900.0,895.0,893.0,897.0,5.0,"8,27",,,
2013,3036,5,142,2013-05-22,-28.0,24400.0,839.0,809.0,869.0,5.1,"8,27",,,
2013,3036,5,143,2013-05-23,-60.0,23300.0,808.0,806.0,809.0,5.5,29,,,
2013,3036,5,144,2013-05-24,14.0,23400.0,810.0,797.0,823.0,6.2,29,,,
2013,3036,5,145,2013-05-25,23.0,24500.0,835.0,823.0,846.0,6.8,29,,,
1989,3037,5,139,1989-05-19,-96.0,,489.0,473.0,498.0,0.3,9,,,
1989,3037,5,140,1989-05-20,10.0,,507.0,500.0,508.0,0.7,9,,,
1989,3037,5,141,1989-05-21,-3.0,,503.0,500.0,505.0,1.4,9,,,
1989,3037,5,142,1989-05-22,-10.0,,492.0,488.0,495.0,1.4,9,,,
1989,3037,5,143,1989-05-23,-16.0,,474.0,468.0,479.0,3.5,8,,,
1989,3037,5,144,1989-05-24,-16.0,,461.0,458.0,463.0,5.5,29,,,
1989,3037,5,145,1989-05-25,-14.0,,449.0,448.0,449.0,5.5,29,,,
2003,3037,5,139,2003-05-19,72.0,,268.0,248.0,287.0,1.25,25,,,
2003,3037,5,140,2003-05-20,468.0,,478.0,328.0,755.0,0.15,"9,26,25",,,
2003,3037,5,141,2003-05-21,70.0,,784.0,732.0,825.0,0.1,9,,,
2003,3037,5,142,2003-05-22,-100.0,,704.0,669.0,725.0,0.1,9,,,
2003,3037,5,143,2003-05-23,-64.0,,655.0,649.0,661.0,0.1,8,,,
2003,3037,5,144,2003-05-24,1.0,,658.0,653.0,662.0,0.1,"8,27",,,
2003,3037,5,145,2003-05-25,9.0,,653.0,635.0,671.0,0.1,"8,27",,,
2005,3037,5,139,2005-05-19,83.0,,557.0,530.0,592.0,0.2,8,,,
2005,3037,5,140,2005-05-20,8.0,,595.0,587.0,600.0,0.55,9,,,
2005,3037,5,141,2005-05-21,-27.0,,562.0,550.0,573.0,0.3,8,,,
2005,3037,5,142,2005-05-22,-46.0,,517.0,507.0,527.0,0.7,8,,,
2005,3037,5,143,2005-05-23,-34.0,,488.0,483.0,493.0,1.2,8,,,
2005,3037,5,144,2005-05-24,-17.0,,476.0,475.0,476.0,2.2,8,,,
2005,3037,5,145,2005-05-25,4.0,,478.0,476.0,480.0,2.75,8,,,
2013,3037,5,139,2013-05-19,-71.0,,571.0,562.0,580.0,0.6,27,,,
2013,3037,5,140,2013-05-20,24.0,,589.0,574.0,604.0,0.9,27,,,
2013,3037,5,141,2013-05-21,34.0,,634.0,630.0,638.0,0.9,27,,,
2013,3037,5,142,2013-05-22,-12.0,,618.0,610.0,626.0,1.4,27,,,
2013,3037,5,143,2013-05-23,-35.0,,586.0,581.0,591.0,1.8,27,,,
2013,3037,5,144,2013-05-24,-9.0,,581.0,580.0,582.0,2.1,27,,,
2013,3037,5,145,2013-05-25,31.0,,602.0,591.0,613.0,2.9,27,,,
1989,3038,5,139,1989-05-19,-56.0,,787.0,775.0,802.0,0.8,"9,27",,,
1989,3038,5,140,1989-05-20,-2.0,,799.0,797.0,800.0,0.9,"9,27",,,
1989,3038,5,141,1989-05-21,-6.0,,792.0,789.0,794.0,1.2,"9,27",,,
1989,3038,5,142,1989-05-22,-19.0,,767.0,759.0,775.0,1.7,"8,27",,,
1989,3038,5,143,1989-05-23,-32.0,,735.0,726.0,743.0,2.1,"8,27",,,
1989,3038,5,144,1989-05-24,-42.0,,691.0,680.0,701.0,3.1,"8,27",,,
1989,3038,5,145,1989-05-25,-33.0,,666.0,663.0,668.0,3.5,"8,27",,,
2003,3038,5,139,2003-05-19,94.0,,461.0,431.0,491.0,0.35,23,,,
2003,3038,5,140,2003-05-20,199.0,,579.0,536.0,690.0,0.1,"26,25",,,
2003,3038,5,141,2003-05-21,338.0,,938.0,778.0,1028.0,0.1,"9,26",,,
2003,3038,5,142,2003-05-22,128.0,,1057.0,970.0,1156.0,0.1,9,,,
2003,3038,5,143,2003-05-23,-96.0,,993.0,962.0,1060.0,0.1,9,,,
2003,3038,5,144,2003-05-24,72.0,,1095.0,1055.0,1132.0,0.1,"12, 9",,,
2003,3038,5,145,2003-05-25,32.0,,1096.0,978.0,1164.0,0.1,"12, 9",,,
2005,3038,5,139,2005-05-19,63.0,,728.0,702.0,762.0,0.9,8,,,
2005,3038,5,140,2005-05-20,30.0,,784.0,769.0,792.0,1.3,9,,,
2005,3038,5,141,2005-05-21,-2.0,,779.0,768.0,790.0,2.8,9,,,
2005,3038,5,142,2005-05-22,-41.0,,736.0,723.0,749.0,3.3,8,,,
2005,3038,5,143,2005-05-23,-51.0,,692.0,685.0,698.0,5.0,8,,,
2005,3038,5,144,2005-05-24,-22.0,,674.0,672.0,676.0,4.15,"8,29",,,
2005,3038,5,145,2005-05-25,-7.0,,668.0,667.0,669.0,5.25,29,,,
2013,3038,5,139,2013-05-19,-41.0,,817.0,806.0,827.0,5.4,"8,27",,,
2013,3038,5,140,2013-05-20,-35.0,,787.0,781.0,792.0,6.1,"8,27",,,
2013,3038,5,141,2013-05-21,67.0,,848.0,837.0,859.0,5.1,"8,27",,,
2013,3038,5,142,2013-05-22,17.0,,869.0,861.0,876.0,5.0,"8,27",,,
2013,3038,5,143,2013-05-23,-32.0,,836.0,828.0,844.0,4.0,29,,,
2013,3038,5,144,2013-05-24,-24.0,,818.0,815.0,820.0,3.8,29,,,
2013,3038,5,145,2013-05-25,17.0,,830.0,823.0,837.0,5.0,29,,,
1989,3041,5,139,1989-05-19,-15.0,,447.0,429.0,465.0,0.6,9,,,
1989,3041,5,140,1989-05-20,45.0,,501.0,492.0,510.0,1.8,9,,,
1989,3041,5,141,1989-05-21,72.0,,555.0,533.0,582.0,2.0,9,,,
1989,3041,5,142,1989-05-22,39.0,,601.0,588.0,621.0,2.1,9,,,
1989,3041,5,143,1989-05-23,13.0,,623.0,620.0,634.0,2.2,"9, 8",,,
1989,3041,5,144,1989-05-24,10.0,,638.0,631.0,644.0,3.3,8,,,
1989,3041,5,145,1989-05-25,-27.0,,608.0,599.0,617.0,3.8,8,,,
