year,station_id,month,day,date,delta_stage_max,discharge,stage_avg,stage_min,stage_max,temp,water_code,ice_thickness,snow_height,place
2003,3024,6,154,2003-06-03,56.0,,318.0,287.0,349.0,11.05,29,,,
2003,3024,6,155,2003-06-04,51.0,,389.0,378.0,400.0,6.2,29,,,
2003,3024,6,156,2003-06-05,23.0,,421.0,419.0,423.0,10.2,29,,,
2003,3024,6,157,2003-06-06,13.0,,435.0,433.0,436.0,9.4,29,,,
2003,3024,6,158,2003-06-07,-4.0,,429.0,425.0,432.0,8.75,29,,,
2003,3024,6,159,2003-06-08,-30.0,,391.0,379.0,402.0,9.85,29,,,
2005,3024,6,153,2005-06-02,14.0,,428.0,425.0,430.0,9.1,29,,,
2005,3024,6,154,2005-06-03,6.0,,435.0,433.0,436.0,9.85,29,,,
2005,3024,6,155,2005-06-04,3.0,,439.0,438.0,439.0,10.25,29,,,
2005,3024,6,156,2005-06-05,1.0,,439.0,437.0,440.0,10.95,29,,,
2005,3024,6,157,2005-06-06,-10.0,,429.0,428.0,430.0,11.55,29,,,
2005,3024,6,158,2005-06-07,-18.0,,403.0,394.0,412.0,11.55,29,,,
2005,3024,6,159,2005-06-08,-26.0,,382.0,377.0,386.0,11.6,29,,,
2013,3024,6,153,2013-06-02,6.0,,352.0,350.0,353.0,8.7,29,,,
2013,3024,6,154,2013-06-03,4.0,,352.0,347.0,357.0,8.5,29,,,
2013,3024,6,155,2013-06-04,-13.0,,341.0,338.0,344.0,9.5,29,,,
2013,3024,6,156,2013-06-05,-12.0,,331.0,329.0,332.0,10.4,29,,,
2013,3024,6,157,2013-06-06,7.0,,337.0,334.0,339.0,10.3,29,,,
2013,3024,6,158,2013-06-07,2.0,,339.0,337.0,341.0,10.8,29,,,
2013,3024,6,159,2013-06-08,-1.0,,340.0,339.0,340.0,11.4,29,,,
1989,3027,6,153,1989-06-02,41.0,,854.0,845.0,862.0,5.2,29,,,
1989,3027,6,154,1989-06-03,-63.0,,779.0,759.0,799.0,8.8,29,,,
1989,3027,6,155,1989-06-04,-105.0,,684.0,674.0,694.0,8.5,29,,,
1989,3027,6,156,1989-06-05,-33.0,,661.0,660.0,661.0,8.9,29,,,
1989,3027,6,157,1989-06-06,5.0,,662.0,657.0,666.0,9.5,29,,,
1989,3027,6,158,1989-06-07,28.0,,689.0,684.0,694.0,9.5,29,,,
1989,3027,6,159,1989-06-08,13.0,,707.0,707.0,707.0,9.5,29,,,
2003,3027,6,153,2003-06-02,41.0,,282.0,263.0,300.0,10.3,29,,,
2003,3027,6,154,2003-06-03,126.0,,398.0,370.0,426.0,11.75,29,,,
2003,3027,6,155,2003-06-04,129.0,,532.0,509.0,555.0,11.85,29,,,
2003,3027,6,156,2003-06-05,48.0,,595.0,587.0,603.0,11.4,29,,,
2003,3027,6,157,2003-06-06,-3.0,,596.0,592.0,600.0,10.5,29,,,
2003,3027,6,158,2003-06-07,-22.0,,569.0,560.0,578.0,9.65,29,,,
2003,3027,6,159,2003-06-08,-34.0,,519.0,493.0,544.0,10.0,29,,,
2005,3027,6,153,2005-06-02,29.0,,493.0,486.0,500.0,10.9,29,,,
2005,3027,6,154,2005-06-03,35.0,,525.0,515.0,535.0,11.65,29,,,
2005,3027,6,155,2005-06-04,43.0,,565.0,552.0,578.0,12.05,29,,,
2005,3027,6,156,2005-06-05,48.0,,611.0,595.0,626.0,11.9,29,,,
2005,3027,6,157,2005-06-06,-12.0,,607.0,600.0,614.0,11.35,29,,,
2005,3027,6,158,2005-06-07,79.0,,659.0,615.0,693.0,11.35,29,,,
2005,3027,6,159,2005-06-08,25.0,,707.0,692.0,718.0,11.7,29,,,
2013,3027,6,153,2013-06-02,-18.0,,347.0,340.0,353.0,9.6,29,,,
2013,3027,6,154,2013-06-03,-22.0,,325.0,318.0,331.0,9.9,29,,,
2013,3027,6,155,2013-06-04,-31.0,,296.0,292.0,300.0,10.6,29,,,
2013,3027,6,156,2013-06-05,-19.0,,279.0,276.0,281.0,11.2,29,,,
2013,3027,6,157,2013-06-06,19.0,,289.0,278.0,300.0,10.7,29,,,
2013,3027,6,158,2013-06-07,16.0,,314.0,312.0,316.0,10.4,29,,,
2013,3027,6,159,2013-06-08,31.0,,341.0,335.0,347.0,11.0,29,,,
1989,3028,6,153,1989-06-02,20.0,,1057.0,1054.0,1060.0,8.4,29,,,
1989,3028,6,154,1989-06-03,-24.0,,1023.0,1010.0,1036.0,8.5,29,,,
1989,3028,6,155,1989-06-04,-89.0,,929.0,910.0,947.0,8.3,29,,,
1989,3028,6,156,1989-06-05,-56.0,,886.0,880.0,891.0,8.5,29,,,
1989,3028,6,157,1989-06-06,-1.0,,881.0,871.0,890.0,8.5,29,,,
1989,3028,6,158,1989-06-07,9.0,,897.0,895.0,899.0,8.1,29,,,
1989,3028,6,159,1989-06-08,25.0,,922.0,920.0,924.0,8.2,29,,,
2003,3028,6,153,2003-06-02,57.0,,474.0,455.0,492.0,11.5,29,,,
2003,3028,6,154,2003-06-03,100.0,,573.0,553.0,592.0,11.65,29,,,
2003,3028,6,155,2003-06-04,134.0,,708.0,690.0,726.0,11.75,29,,,
2003,3028,6,156,2003-06-05,69.0,,786.0,776.0,795.0,12.0,29,,,
2003,3028,6,157,2003-06-06,8.0,,801.0,798.0,803.0,10.0,29,,,
2003,3028,6,158,2003-06-07,-25.0,,767.0,756.0,778.0,9.6,29,,,
2003,3028,6,159,2003-06-08,-40.0,,724.0,709.0,738.0,10.3,29,,,
2005,3028,6,153,2005-06-02,30.0,,673.0,670.0,676.0,12.6,29,,,
2005,3028,6,154,2005-06-03,34.0,,702.0,693.0,710.0,13.1,29,,,
2005,3028,6,155,2005-06-04,49.0,,748.0,736.0,759.0,12.6,29,,,
2005,3028,6,156,2005-06-05,50.0,,800.0,790.0,809.0,12.35,29,,,
2005,3028,6,157,2005-06-06,-8.0,,791.0,781.0,801.0,11.7,29,,,
2005,3028,6,158,2005-06-07,92.0,,849.0,805.0,893.0,11.45,29,,,
2005,3028,6,159,2005-06-08,33.0,,918.0,910.0,926.0,11.6,29,,,
2013,3028,6,153,2013-06-02,-37.0,,523.0,520.0,526.0,9.7,29,,,
2013,3028,6,154,2013-06-03,-23.0,,499.0,495.0,503.0,10.2,29,,,
2013,3028,6,155,2013-06-04,-22.0,,472.0,462.0,481.0,10.5,29,,,
2013,3028,6,156,2013-06-05,-24.0,,451.0,445.0,457.0,11.1,29,,,
2013,3028,6,157,2013-06-06,15.0,,459.0,445.0,472.0,11.0,29,,,
2013,3028,6,158,2013-06-07,16.0,,487.0,486.0,488.0,11.1,29,,,
2013,3028,6,159,2013-06-08,37.0,,513.0,501.0,525.0,11.3,29,,,
1989,3029,6,153,1989-06-02,21.0,22600.0,1000.0,998.0,1002.0,8.1,29,,,
1989,3029,6,154,1989-06-03,-33.0,20800.0,941.0,912.0,969.0,8.1,29,,,
1989,3029,6,155,1989-06-04,-88.0,17900.0,842.0,803.0,881.0,8.1,29,,,
1989,3029,6,156,1989-06-05,-57.0,17300.0,817.0,809.0,824.0,8.1,29,,,
1989,3029,6,157,1989-06-06,-11.0,17100.0,810.0,806.0,813.0,8.6,29,,,
1989,3029,6,158,1989-06-07,29.0,17700.0,833.0,824.0,842.0,9.1,29,,,
1989,3029,6,159,1989-06-08,15.0,18300.0,856.0,854.0,857.0,9.1,29,,,
2003,3029,6,153,2003-06-02,25.0,7370.0,392.0,384.0,399.0,12.0,29,,,
2003,3029,6,154,2003-06-03,141.0,9630.0,507.0,474.0,540.0,12.15,29,,,
2003,3029,6,155,2003-06-04,141.0,13100.0,652.0,622.0,681.0,12.3,29,,,
2003,3029,6,156,2003-06-05,58.0,14900.0,724.0,709.0,739.0,12.3,29,,,
2003,3029,6,157,2003-06-06,2.0,15300.0,739.0,736.0,741.0,11.65,29,,,
2003,3029,6,158,2003-06-07,-15.0,14800.0,718.0,710.0,726.0,10.15,29,,,
2003,3029,6,159,2003-06-08,-40.0,13600.0,672.0,658.0,686.0,11.75,29,,,
2005,3029,6,153,2005-06-02,30.0,12300.0,621.0,612.0,629.0,13.65,29,,,
2005,3029,6,154,2005-06-03,42.0,13300.0,659.0,646.0,671.0,14.0,29,,,
2005,3029,6,155,2005-06-04,24.0,14000.0,688.0,681.0,695.0,13.7,29,,,
2005,3029,6,156,2005-06-05,59.0,15300.0,741.0,727.0,754.0,13.1,29,,,
2005,3029,6,157,2005-06-06,-1.0,15400.0,745.0,737.0,753.0,12.7,29,,,
2005,3029,6,158,2005-06-07,65.0,16400.0,783.0,748.0,818.0,12.1,29,,,
2005,3029,6,159,2005-06-08,29.0,18000.0,844.0,840.0,847.0,11.65,29,,,
2013,3029,6,153,2013-06-02,-30.0,9250.0,488.0,481.0,494.0,9.2,29,,,
2013,3029,6,154,2013-06-03,-29.0,8590.0,457.0,448.0,465.0,9.9,29,,,
2013,3029,6,155,2013-06-04,-33.0,8010.0,426.0,420.0,432.0,10.4,29,,,
2013,3029,6,156,2013-06-05,-22.0,7640.0,407.0,404.0,410.0,11.3,29,,,
2013,3029,6,157,2013-06-06,-11.0,7480.0,398.0,397.0,399.0,11.8,29,,,
2013,3029,6,158,2013-06-07,36.0,8070.0,429.0,422.0,435.0,11.1,29,,,
2013,3029,6,159,2013-06-08,38.0,8690.0,461.0,448.0,473.0,11.3,29,,,
1989,3030,6,153,1989-06-02,-23.0,,935.0,930.0,939.0,8.4,29,,,
1989,3030,6,154,1989-06-03,6.0,,933.0,921.0,945.0,8.3,29,,,
1989,3030,6,155,1989-06-04,-47.0,,880.0,862.0,898.0,8.1,29,,,
1989,3030,6,156,1989-06-05,-57.0,,828.0,815.0,841.0,8.6,29,,,
1989,3030,6,157,1989-06-06,-42.0,,783.0,767.0,799.0,8.9,29,,,
1989,3030,6,158,1989-06-07,-20.0,,773.0,767.0,779.0,9.4,29,,,
1989,3030,6,159,1989-06-08,23.0,,795.0,788.0,802.0,9.1,29,,,
2003,3030,6,153,2003-06-02,0.0,,342.0,342.0,342.0,8.8,27,,,
2003,3030,6,154,2003-06-03,47.0,,381.0,373.0,389.0,10.2,29,,,
2003,3030,6,155,2003-06-04,75.0,,453.0,441.0,464.0,10.6,29,,,
2003,3030,6,156,2003-06-05,134.0,,585.0,572.0,598.0,9.45,29,,,
2003,3030,6,157,2003-06-06,44.0,,641.0,639.0,642.0,9.45,29,,,
2003,3030,6,158,2003-06-07,11.0,,650.0,646.0,653.0,9.55,29,,,
2003,3030,6,159,2003-06-08,-14.0,,630.0,621.0,639.0,8.85,29,,,
2005,3030,6,153,2005-06-02,34.0,,535.0,524.0,545.0,10.15,29,,,
2005,3030,6,154,2005-06-03,36.0,,572.0,563.0,581.0,10.35,29,,,
2005,3030,6,155,2005-06-04,33.0,,606.0,598.0,614.0,10.75,29,,,
2005,3030,6,156,2005-06-05,38.0,,640.0,628.0,652.0,11.3,29,,,
2005,3030,6,157,2005-06-06,23.0,,674.0,672.0,675.0,11.1,29,,,
2005,3030,6,158,2005-06-07,24.0,,688.0,676.0,699.0,10.7,29,,,
2005,3030,6,159,2005-06-08,51.0,,734.0,718.0,750.0,10.15,29,,,
2013,3030,6,153,2013-06-02,-44.0,,461.0,453.0,468.0,8.9,29,,,
2013,3030,6,154,2013-06-03,-25.0,,434.0,424.0,443.0,9.6,29,,,
2013,3030,6,155,2013-06-04,-29.0,,404.0,394.0,414.0,10.2,29,,,
2013,3030,6,156,2013-06-05,-29.0,,380.0,375.0,385.0,10.4,29,,,
2013,3030,6,157,2013-06-06,-21.0,,363.0,361.0,364.0,11.1,29,,,
2013,3030,6,158,2013-06-07,7.0,,365.0,359.0,371.0,11.4,29,,,
2013,3030,6,159,2013-06-08,23.0,,387.0,379.0,394.0,11.2,29,,,
1989,3031,6,153,1989-06-02,-9.0,,851.0,848.0,854.0,10.0,29,,,
1989,3031,6,154,1989-06-03,7.0,,856.0,851.0,861.0,11.1,29,,,
1989,3031,6,155,1989-06-04,-44.0,,802.0,787.0,817.0,11.6,29,,,
1989,3031,6,156,1989-06-05,-94.0,,718.0,713.0,723.0,11.7,29,,,
1989,3031,6,157,1989-06-06,-20.0,,695.0,686.0,703.0,12.3,29,,,
1989,3031,6,158,1989-06-07,-21.0,,680.0,678.0,682.0,12.9,29,,,
1989,3031,6,159,1989-06-08,13.0,,693.0,690.0,695.0,12.3,29,,,
2003,3031,6,153,2003-06-02,-5.0,,328.0,328.0,328.0,10.45,29,,,
2003,3031,6,154,2003-06-03,34.0,,350.0,338.0,362.0,10.75,29,,,
2003,3031,6,155,2003-06-04,88.0,,427.0,404.0,450.0,10.9,29,,,
2003,3031,6,156,2003-06-05,91.0,,523.0,505.0,541.0,9.85,29,,,
2003,3031,6,157,2003-06-06,59.0,,592.0,584.0,600.0,9.15,29,,,
2003,3031,6,158,2003-06-07,18.0,,617.0,615.0,618.0,9.25,29,,,
2003,3031,6,159,2003-06-08,-10.0,,603.0,597.0,608.0,10.5,29,,,
2005,3031,6,153,2005-06-02,34.0,,477.0,465.0,488.0,11.7,29,,,
2005,3031,6,154,2005-06-03,26.0,,509.0,503.0,514.0,11.75,29,,,
2005,3031,6,155,2005-06-04,28.0,,535.0,527.0,542.0,11.8,29,,,
2005,3031,6,156,2005-06-05,37.0,,570.0,561.0,579.0,12.0,29,,,
2005,3031,6,157,2005-06-06,41.0,,611.0,602.0,620.0,11.25,29,,,
2005,3031,6,158,2005-06-07,11.0,,631.0,630.0,631.0,11.15,29,,,
2005,3031,6,159,2005-06-08,35.0,,651.0,635.0,666.0,11.7,29,,,
2013,3031,6,153,2013-06-02,-38.0,,411.0,410.0,412.0,,29,,,
2013,3031,6,154,2013-06-03,-5.0,,402.0,397.0,407.0,,29,,,
2013,3031,6,155,2013-06-04,-13.0,,389.0,384.0,394.0,,29,,,
2013,3031,6,156,2013-06-05,-15.0,,372.0,364.0,379.0,,29,,,
2013,3031,6,157,2013-06-06,-37.0,,341.0,339.0,342.0,,29,,,
2013,3031,6,158,2013-06-07,-7.0,,333.0,330.0,335.0,,29,,,
2013,3031,6,159,2013-06-08,7.0,,342.0,342.0,342.0,,29,,,
1989,3032,6,153,1989-06-02,-6.0,,956.0,956.0,956.0,6.5,29,,,
1989,3032,6,154,1989-06-03,6.0,,958.0,953.0,962.0,6.8,29,,,
1989,3032,6,155,1989-06-04,-25.0,,925.0,913.0,937.0,7.1,29,,,
1989,3032,6,156,1989-06-05,-55.0,,869.0,855.0,882.0,7.1,29,,,
1989,3032,6,157,1989-06-06,-59.0,,813.0,802.0,823.0,6.9,29,,,
1989,3032,6,158,1989-06-07,-35.0,,785.0,782.0,788.0,7.6,29,,,
1989,3032,6,159,1989-06-08,-1.0,,784.0,781.0,787.0,8.1,29,,,
2003,3032,6,153,2003-06-02,30.0,,411.0,397.0,424.0,7.85,29,,,
2003,3032,6,154,2003-06-03,58.0,,467.0,452.0,482.0,5.4,29,,,
2003,3032,6,155,2003-06-04,58.0,,529.0,517.0,540.0,5.4,29,,,
2003,3032,6,156,2003-06-05,89.0,,605.0,580.0,629.0,5.6,29,,,
2003,3032,6,157,2003-06-06,79.0,,691.0,674.0,708.0,5.3,29,,,
2003,3032,6,158,2003-06-07,6.0,,711.0,708.0,714.0,5.75,29,,,
2003,3032,6,159,2003-06-08,-20.0,,686.0,677.0,694.0,6.75,29,,,
2005,3032,6,153,2005-06-02,26.0,,539.0,530.0,548.0,9.5,29,,,
2005,3032,6,154,2005-06-03,24.0,,565.0,558.0,572.0,9.6,29,,,
2005,3032,6,155,2005-06-04,44.0,,605.0,593.0,616.0,9.25,29,,,
2005,3032,6,156,2005-06-05,50.0,,653.0,640.0,666.0,8.9,29,,,
2005,3032,6,157,2005-06-06,28.0,,686.0,677.0,694.0,8.4,29,,,
2005,3032,6,158,2005-06-07,18.0,,708.0,703.0,712.0,8.65,29,,,
2005,3032,6,159,2005-06-08,32.0,,735.0,726.0,744.0,8.0,29,,,
2013,3032,6,153,2013-06-02,-36.0,,507.0,496.0,518.0,7.8,29,,,
2013,3032,6,154,2013-06-03,-42.0,,461.0,445.0,476.0,8.9,29,,,
2013,3032,6,155,2013-06-04,-36.0,,433.0,426.0,440.0,9.5,29,,,
2013,3032,6,156,2013-06-05,-27.0,,407.0,401.0,413.0,9.6,29,,,
2013,3032,6,157,2013-06-06,-23.0,,387.0,384.0,390.0,10.8,29,,,
2013,3032,6,158,2013-06-07,-14.0,,376.0,375.0,376.0,11.2,29,,,
2013,3032,6,159,2013-06-08,24.0,,387.0,374.0,400.0,10.7,29,,,
1989,3035,6,153,1989-06-02,2.0,,857.0,855.0,858.0,10.6,29,,,
1989,3035,6,154,1989-06-03,11.0,,865.0,861.0,869.0,9.9,29,,,
1989,3035,6,155,1989-06-04,14.0,,881.0,878.0,883.0,9.7,29,,,
1989,3035,6,156,1989-06-05,-16.0,,858.0,848.0,867.0,12.1,29,,,
1989,3035,6,157,1989-06-06,-36.0,,820.0,808.0,831.0,12.5,29,,,
1989,3035,6,158,1989-06-07,-37.0,,792.0,789.0,794.0,12.2,29,,,
1989,3035,6,159,1989-06-08,-11.0,,777.0,771.0,783.0,11.6,29,,,
2003,3035,6,153,2003-06-02,-1.0,,415.0,412.0,417.0,9.6,29,,,
2003,3035,6,154,2003-06-03,18.0,,426.0,417.0,435.0,11.4,29,,,
2003,3035,6,155,2003-06-04,61.0,,479.0,462.0,496.0,11.5,29,,,
2003,3035,6,156,2003-06-05,61.0,,544.0,530.0,557.0,10.3,29,,,
2003,3035,6,157,2003-06-06,77.0,,615.0,596.0,634.0,10.7,29,,,
2003,3035,6,158,2003-06-07,44.0,,672.0,666.0,678.0,11.0,29,,,
2003,3035,6,159,2003-06-08,0.0,,673.0,668.0,678.0,11.1,29,,,
2005,3035,6,153,2005-06-02,15.0,,497.0,493.0,500.0,11.5,29,,,
2005,3035,6,154,2005-06-03,17.0,,514.0,510.0,517.0,12.0,29,,,
2005,3035,6,155,2005-06-04,13.0,,528.0,525.0,530.0,12.7,29,,,
2005,3035,6,156,2005-06-05,23.0,,545.0,537.0,553.0,12.75,29,,,
2005,3035,6,157,2005-06-06,42.0,,585.0,574.0,595.0,12.7,29,,,
2005,3035,6,158,2005-06-07,51.0,,633.0,619.0,646.0,13.0,29,,,
2005,3035,6,159,2005-06-08,57.0,,691.0,678.0,703.0,13.1,29,,,
2013,3035,6,153,2013-06-02,-4.0,,516.0,512.0,519.0,10.4,29,,,
2013,3035,6,154,2013-06-03,-16.0,,494.0,485.0,503.0,10.8,29,,,
2013,3035,6,155,2013-06-04,-37.0,,454.0,441.0,466.0,10.3,29,,,
2013,3035,6,156,2013-06-05,-45.0,,411.0,401.0,421.0,10.6,29,,,
2013,3035,6,157,2013-06-06,-38.0,,375.0,367.0,383.0,11.7,29,,,
2013,3035,6,158,2013-06-07,-27.0,,354.0,352.0,356.0,11.9,29,,,
2013,3035,6,159,2013-06-08,13.0,,363.0,357.0,369.0,11.6,29,,,
1989,3036,6,153,1989-06-02,0.0,32400.0,1005.0,1004.0,1006.0,9.7,29,,,
1989,3036,6,154,1989-06-03,34.0,33600.0,1029.0,1017.0,1040.0,10.0,29,,,
1989,3036,6,155,1989-06-04,6.0,34500.0,1045.0,1044.0,1046.0,10.4,29,,,
1989,3036,6,156,1989-06-05,-15.0,33400.0,1023.0,1015.0,1031.0,10.5,29,,,
1989,3036,6,157,1989-06-06,-32.0,31600.0,989.0,978.0,999.0,10.8,29,,,
1989,3036,6,158,1989-06-07,-30.0,30600.0,969.0,969.0,969.0,10.9,29,,,
1989,3036,6,159,1989-06-08,-4.0,30100.0,959.0,953.0,965.0,10.8,29,,,
2003,3036,6,153,2003-06-02,-25.0,16100.0,621.0,620.0,622.0,10.1,29,,,
2003,3036,6,154,2003-06-03,7.0,16200.0,624.0,618.0,629.0,10.7,29,,,
2003,3036,6,155,2003-06-04,40.0,17300.0,654.0,638.0,669.0,11.2,29,,,
2003,3036,6,156,2003-06-05,57.0,19400.0,711.0,695.0,726.0,10.9,29,,,
2003,3036,6,157,2003-06-06,61.0,21800.0,772.0,757.0,787.0,10.7,29,,,
2003,3036,6,158,2003-06-07,56.0,24400.0,833.0,823.0,843.0,10.6,29,,,
2003,3036,6,159,2003-06-08,14.0,25300.0,854.0,851.0,857.0,10.7,29,,,
2005,3036,6,153,2005-06-02,11.0,18200.0,680.0,676.0,684.0,10.75,29,,,
2005,3036,6,154,2005-06-03,12.0,18800.0,695.0,693.0,696.0,11.85,29,,,
2005,3036,6,155,2005-06-04,6.0,19000.0,701.0,699.0,702.0,12.75,29,,,
2005,3036,6,156,2005-06-05,14.0,19300.0,710.0,704.0,716.0,12.8,29,,,
2005,3036,6,157,2005-06-06,41.0,20500.0,742.0,727.0,757.0,12.65,29,,,
2005,3036,6,158,2005-06-07,66.0,23200.0,806.0,789.0,823.0,12.85,29,,,
2005,3036,6,159,2005-06-08,73.0,26300.0,876.0,855.0,896.0,12.85,29,,,
2013,3036,6,153,2013-06-02,-4.0,18500.0,687.0,685.0,688.0,10.9,29,,,
2013,3036,6,154,2013-06-03,-9.0,18000.0,672.0,664.0,679.0,11.0,29,,,
2013,3036,6,155,2013-06-04,-34.0,16500.0,633.0,621.0,645.0,10.8,29,,,
2013,3036,6,156,2013-06-05,-41.0,15100.0,590.0,576.0,604.0,10.8,29,,,
2013,3036,6,157,2013-06-06,-49.0,13700.0,546.0,537.0,555.0,11.7,29,,,
2013,3036,6,158,2013-06-07,-32.0,12800.0,516.0,508.0,523.0,11.9,29,,,
2013,3036,6,159,2013-06-08,34.0,13500.0,539.0,520.0,557.0,11.8,29,,,
1989,3037,6,153,1989-06-02,3.0,,751.0,750.0,752.0,9.6,29,,,
1989,3037,6,154,1989-06-03,18.0,,763.0,756.0,770.0,10.8,29,,,
1989,3037,6,155,1989-06-04,17.0,,786.0,784.0,787.0,10.5,29,,,
1989,3037,6,156,1989-06-05,2.0,,781.0,773.0,789.0,11.1,29,,,
1989,3037,6,157,1989-06-06,-30.0,,751.0,743.0,759.0,11.0,29,,,
1989,3037,6,158,1989-06-07,-27.0,,727.0,721.0,732.0,11.6,29,,,
1989,3037,6,159,1989-06-08,-17.0,,715.0,714.0,715.0,11.3,29,,,
2003,3037,6,153,2003-06-02,9.0,,392.0,391.0,392.0,2.85,29,,,
2003,3037,6,154,2003-06-03,2.0,,393.0,391.0,394.0,2.85,29,,,
2003,3037,6,155,2003-06-04,30.0,,414.0,404.0,424.0,3.3,29,,,
2003,3037,6,156,2003-06-05,63.0,,474.0,461.0,487.0,4.7,29,,,
2003,3037,6,157,2003-06-06,55.0,,531.0,519.0,542.0,6.1,29,,,
2003,3037,6,158,2003-06-07,56.0,,589.0,579.0,598.0,7.75,29,,,
2003,3037,6,159,2003-06-08,12.0,,610.0,609.0,610.0,10.1,29,,,
2005,3037,6,153,2005-06-02,6.0,,433.0,430.0,435.0,11.8,29,,,
2005,3037,6,154,2005-06-03,17.0,,448.0,444.0,452.0,12.2,29,,,
2005,3037,6,155,2005-06-04,9.0,,459.0,457.0,461.0,12.15,29,,,
2005,3037,6,156,2005-06-05,6.0,,466.0,464.0,467.0,13.2,29,,,
2005,3037,6,157,2005-06-06,25.0,,487.0,481.0,492.0,13.4,29,,,
2005,3037,6,158,2005-06-07,47.0,,528.0,516.0,539.0,13.4,29,,,
2005,3037,6,159,2005-06-08,68.0,,591.0,575.0,607.0,13.25,29,,,
2013,3037,6,153,2013-06-02,3.0,,476.0,475.0,477.0,7.6,29,,,
2013,3037,6,154,2013-06-03,-6.0,,467.0,463.0,471.0,9.3,29,,,
2013,3037,6,155,2013-06-04,-21.0,,439.0,428.0,450.0,10.1,29,,,
2013,3037,6,156,2013-06-05,-38.0,,396.0,379.0,412.0,11.0,29,,,
2013,3037,6,157,2013-06-06,-49.0,,351.0,338.0,363.0,12.2,29,,,
2013,3037,6,158,2013-06-07,-30.0,,328.0,322.0,333.0,11.8,29,,,
2013,3037,6,159,2013-06-08,-2.0,,324.0,317.0,331.0,12.2,29,,,
1989,3038,6,153,1989-06-02,19.0,,964.0,960.0,967.0,11.1,29,,,
1989,3038,6,154,1989-06-03,14.0,,977.0,973.0,981.0,11.6,29,,,
1989,3038,6,155,1989-06-04,17.0,,996.0,993.0,998.0,12.0,29,,,
1989,3038,6,156,1989-06-05,8.0,,1005.0,1004.0,1006.0,12.1,29,,,
1989,3038,6,157,1989-06-06,-12.0,,989.0,984.0,994.0,12.4,29,,,
1989,3038,6,158,1989-06-07,-30.0,,956.0,948.0,964.0,13.0,29,,,
1989,3038,6,159,1989-06-08,-24.0,,936.0,931.0,940.0,12.7,29,,,
2003,3038,6,153,2003-06-02,15.0,,592.0,588.0,595.0,4.45,29,,,
2003,3038,6,154,2003-06-03,15.0,,609.0,607.0,610.0,5.05,29,,,
2003,3038,6,155,2003-06-04,14.0,,618.0,612.0,624.0,5.35,29,,,
2003,3038,6,156,2003-06-05,31.0,,647.0,638.0,655.0,5.8,29,,,
2003,3038,6,157,2003-06-06,76.0,,724.0,717.0,731.0,6.15,29,,,
2003,3038,6,158,2003-06-07,75.0,,784.0,761.0,806.0,6.5,29,,,
2003,3038,6,159,2003-06-08,83.0,,884.0,878.0,889.0,6.85,29,,,
2005,3038,6,153,2005-06-02,0.0,,638.0,632.0,644.0,11.05,29,,,
2005,3038,6,154,2005-06-03,5.0,,649.0,649.0,649.0,11.55,29,,,
2005,3038,6,155,2005-06-04,5.0,,652.0,649.0,654.0,12.35,29,,,
2005,3038,6,156,2005-06-05,14.0,,664.0,660.0,668.0,13.25,29,,,
2005,3038,6,157,2005-06-06,15.0,,678.0,672.0,683.0,14.4,29,,,
2005,3038,6,158,2005-06-07,28.0,,705.0,698.0,711.0,14.65,29,,,
2005,3038,6,159,2005-06-08,74.0,,765.0,744.0,785.0,14.8,29,,,
2013,3038,6,153,2013-06-02,19.0,,672.0,669.0,674.0,11.6,29,,,
2013,3038,6,154,2013-06-03,5.0,,679.0,678.0,679.0,12.0,29,,,
2013,3038,6,155,2013-06-04,-12.0,,661.0,654.0,667.0,11.7,29,,,
2013,3038,6,156,2013-06-05,-30.0,,619.0,601.0,637.0,12.2,29,,,
2013,3038,6,157,2013-06-06,-69.0,,563.0,557.0,568.0,12.3,29,,,
2013,3038,6,158,2013-06-07,-24.0,,539.0,534.0,544.0,11.7,29,,,
2013,3038,6,159,2013-06-08,-24.0,,518.0,516.0,520.0,12.6,29,,,
1989,3041,6,153,1989-06-02,39.0,,675.0,665.0,684.0,10.1,29,,,
1989,3041,6,154,1989-06-03,23.0,,703.0,698.0,707.0,10.4,29,,,
1989,3041,6,155,1989-06-04,16.0,,719.0,714.0,723.0,11.0,29,,,
1989,3041,6,156,1989-06-05,16.0,,735.0,731.0,739.0,11.4,29,,,
1989,3041,6,157,1989-06-06,7.0,,745.0,744.0,746.0,11.6,29,,,
1989,3041,6,158,1989-06-07,-2.0,,743.0,741.0,744.0,11.7,29,,,
1989,3041,6,159,1989-06-08,-10.0,,730.0,726.0,734.0,11.9,29,,,
2003,3041,6,153,2003-06-02,-14.0,,472.0,465.0,478.0,5.2,29,,,
2003,3041,6,154,2003-06-03,-22.0,,455.0,454.0,456.0,5.95,29,,,
2003,3041,6,155,2003-06-04,-5.0,,451.0,450.0,451.0,6.85,29,,,
2003,3041,6,156,2003-06-05,7.0,,456.0,453.0,458.0,7.05,29,,,
2003,3041,6,157,2003-06-06,5.0,,462.0,461.0,463.0,7.2,29,,,
2003,3041,6,158,2003-06-07,34.0,,481.0,465.0,497.0,7.75,29,,,
2003,3041,6,159,2003-06-08,56.0,,538.0,523.0,553.0,8.0,29,,,
2005,3041,6,153,2005-06-02,-25.0,,501.0,496.0,506.0,9.8,29,,,
2005,3041,6,154,2005-06-03,-18.0,,485.0,482.0,488.0,10.65,29,,,
