snow_height,snow_coverage_station,station_id,date
36.5,10.0,3029,2010-01-08
36.5,10.0,3029,2010-01-09
36.0,10.0,3029,2010-01-10
36.5,10.0,3029,2010-01-11
36.5,10.0,3029,2010-01-12
36.5,10.0,3029,2010-01-13
36.5,10.0,3029,2010-01-14
36.5,10.0,3029,2010-01-15
36.5,10.0,3029,2010-01-16
36.5,10.0,3029,2010-01-17
37.0,10.0,3029,2010-01-18
37.0,10.0,3029,2010-01-19
36.0,10.0,3029,2010-01-20
34.5,10.0,3029,2010-01-21
31.5,10.0,3029,2010-01-22
33.5,10.0,3029,2010-01-23
33.0,10.0,3029,2010-01-24
33.0,10.0,3029,2010-01-25
33.0,10.0,3029,2010-01-26
33.0,10.0,3029,2010-01-27
33.0,10.0,3029,2010-01-28
33.0,10.0,3029,2010-01-29
33.0,10.0,3029,2010-01-30
33.0,10.0,3029,2010-01-31
33.5,10.0,3029,2010-02-01
34.5,10.0,3029,2010-02-02
34.5,10.0,3029,2010-02-03
34.5,10.0,3029,2010-02-04
34.5,10.0,3029,2010-02-05
34.5,10.0,3029,2010-02-06
34.5,10.0,3029,2010-02-07
34.5,10.0,3029,2010-02-08
35.0,10.0,3029,2010-02-09
34.0,10.0,3029,2010-02-10
34.0,10.0,3029,2010-02-11
34.0,10.0,3029,2010-02-12
34.5,10.0,3029,2010-02-13
35.5,10.0,3029,2010-02-14
36.0,10.0,3029,2010-02-15
36.5,10.0,3029,2010-02-16
36.5,10.0,3029,2010-02-17
37.0,10.0,3029,2010-02-18
37.0,10.0,3029,2010-02-19
37.5,10.0,3029,2010-02-20
38.0,10.0,3029,2010-02-21
38.0,10.0,3029,2010-02-22
39.0,10.0,3029,2010-02-23
39.0,10.0,3029,2010-02-24
39.5,10.0,3029,2010-02-25
39.5,10.0,3029,2010-02-26
39.5,10.0,3029,2010-02-27
39.5,10.0,3029,2010-02-28
39.5,10.0,3029,2010-03-01
39.5,10.0,3029,2010-03-02
39.5,10.0,3029,2010-03-03
39.5,10.0,3029,2010-03-04
39.5,10.0,3029,2010-03-05
39.5,10.0,3029,2010-03-06
39.5,10.0,3029,2010-03-07
37.5,10.0,3029,2010-03-08
37.5,10.0,3029,2010-03-09
39.5,10.0,3029,2010-03-10
39.5,10.0,3029,2010-03-11
39.5,10.0,3029,2010-03-12
39.5,10.0,3029,2010-03-13
39.5,10.0,3029,2010-03-14
39.5,10.0,3029,2010-03-15
39.5,10.0,3029,2010-03-16
39.5,10.0,3029,2010-03-17
38.5,10.0,3029,2010-03-18
38.0,10.0,3029,2010-03-19
38.0,10.0,3029,2010-03-20
38.0,10.0,3029,2010-03-21
39.5,10.0,3029,2010-03-22
41.0,10.0,3029,2010-03-23
41.0,10.0,3029,2010-03-24
41.0,10.0,3029,2010-03-25
40.5,10.0,3029,2010-03-26
40.5,10.0,3029,2010-03-27
40.5,10.0,3029,2010-03-28
39.0,10.0,3029,2010-03-29
39.0,10.0,3029,2010-03-30
39.0,10.0,3029,2010-03-31
39.0,10.0,3029,2010-04-01
39.0,10.0,3029,2010-04-02
38.5,10.0,3029,2010-04-03
38.0,10.0,3029,2010-04-04
38.0,10.0,3029,2010-04-05
37.5,10.0,3029,2010-04-06
37.0,10.0,3029,2010-04-07
36.5,10.0,3029,2010-04-08
36.5,10.0,3029,2010-04-09
35.5,10.0,3029,2010-04-10
35.0,10.0,3029,2010-04-11
35.0,10.0,3029,2010-04-12
35.0,10.0,3029,2010-04-13
34.5,10.0,3029,2010-04-14
33.5,10.0,3029,2010-04-15
32.0,10.0,3029,2010-04-16
30.0,9.5,3029,2010-04-17
22.5,9.5,3029,2010-04-18
17.5,9.5,3029,2010-04-19
15.5,9.0,3029,2010-04-20
13.5,9.0,3029,2010-04-21
7.0,8.0,3029,2010-04-22
4.0,6.5,3029,2010-04-23
1.0,5.0,3029,2010-04-24
1.0,5.0,3029,2010-04-25
1.0,5.0,3029,2010-04-26
0.5,4.5,3029,2010-04-27
0.5,3.5,3029,2010-04-28
0.0,3.0,3029,2010-04-29
0.0,5.0,3029,2010-04-30
0.0,2.5,3029,2010-05-01
0.0,2.0,3029,2010-05-02
0.0,1.5,3029,2010-05-03
0.0,1.5,3029,2010-05-04
0.0,1.0,3029,2010-05-05
0.0,0.0,3029,2010-05-06
0.0,0.0,3029,2010-05-07
0.0,0.0,3029,2010-05-08
0.0,0.0,3029,2010-05-09
0.0,0.0,3029,2010-05-10
0.0,0.0,3029,2010-05-11
0.0,0.0,3029,2010-05-12
0.0,0.0,3029,2010-05-13
0.0,0.0,3029,2010-05-14
0.0,0.0,3029,2010-05-15
0.0,0.0,3029,2010-05-16
0.0,0.0,3029,2010-05-17
0.0,0.0,3029,2010-05-18
0.0,0.0,3029,2010-05-19
0.0,0.0,3029,2010-05-20
0.0,0.0,3029,2010-05-21
0.0,0.0,3029,2010-05-22
0.0,0.0,3029,2010-05-23
0.0,0.0,3029,2010-05-24
0.0,0.0,3029,2010-05-25
0.0,0.0,3029,2010-05-26
0.0,0.0,3029,2010-05-27
0.0,0.0,3029,2010-05-28
0.0,0.0,3029,2010-05-29
0.0,0.0,3029,2010-05-30
0.0,0.0,3029,2010-05-31
0.0,0.0,3029,2010-06-01
0.0,0.0,3029,2010-06-02
0.0,0.0,3029,2010-06-03
0.0,0.0,3029,2010-06-04
0.0,0.0,3029,2010-06-05
0.0,0.0,3029,2010-06-06
0.0,0.0,3029,2010-06-07
0.0,0.0,3029,2010-06-08
0.0,0.0,3029,2010-06-09
0.0,0.0,3029,2010-06-10
0.0,0.0,3029,2010-06-11
0.0,0.0,3029,2010-06-12
0.0,0.0,3029,2010-06-13
0.0,0.0,3029,2010-06-14
0.0,0.0,3029,2010-06-15
0.0,0.0,3029,2010-06-16
0.0,0.0,3029,2010-06-17
0.0,0.0,3029,2010-06-18
0.0,0.0,3029,2010-06-19
0.0,0.0,3029,2010-06-20
0.0,0.0,3029,2010-06-21
0.0,0.0,3029,2010-06-22
0.0,0.0,3029,2010-06-23
0.0,0.0,3029,2010-06-24
0.0,0.0,3029,2010-06-25
0.0,0.0,3029,2010-06-26
0.0,0.0,3029,2010-06-27
0.0,0.0,3029,2010-06-28
0.0,0.0,3029,2010-06-29
0.0,0.0,3029,2010-06-30
0.0,0.0,3029,2010-07-01
0.0,0.0,3029,2010-07-02
0.0,0.0,3029,2010-07-03
0.0,0.0,3029,2010-07-04
0.0,0.0,3029,2010-07-05
0.0,0.0,3029,2010-07-06
0.0,0.0,3029,2010-07-07
0.0,0.0,3029,2010-07-08
0.0,0.0,3029,2010-07-09
0.0,0.0,3029,2010-07-10
0.0,0.0,3029,2010-07-11
0.0,0.0,3029,2010-07-12
0.0,0.0,3029,2010-07-13
0.0,0.0,3029,2010-07-14
0.0,0.0,3029,2010-07-15
0.0,0.0,3029,2010-07-16
0.0,0.0,3029,2010-07-17
0.0,0.0,3029,2010-07-18
0.0,0.0,3029,2010-07-19
0.0,0.0,3029,2010-07-20
0.0,0.0,3029,2010-07-21
0.0,0.0,3029,2010-07-22
0.0,0.0,3029,2010-07-23
0.0,0.0,3029,2010-07-24
0.0,0.0,3029,2010-07-25
0.0,0.0,3029,2010-07-26
0.0,0.0,3029,2010-07-27
0.0,0.0,3029,2010-07-28
0.0,0.0,3029,2010-07-29
0.0,0.0,3029,2010-07-30
0.0,0.0,3029,2010-07-31
0.0,0.0,3029,2010-08-01
0.0,0.0,3029,2010-08-02
0.0,0.0,3029,2010-08-03
0.0,0.0,3029,2010-08-04
0.0,0.0,3029,2010-08-05
0.0,0.0,3029,2010-08-06
0.0,0.0,3029,2010-08-07
0.0,0.0,3029,2010-08-08
0.0,0.0,3029,2010-08-09
0.0,0.0,3029,2010-08-10
0.0,0.0,3029,2010-08-11
0.0,0.0,3029,2010-08-12
0.0,0.0,3029,2010-08-13
0.0,0.0,3029,2010-08-14
0.0,0.0,3029,2010-08-15
0.0,0.0,3029,2010-08-16
0.0,0.0,3029,2010-08-17
0.0,0.0,3029,2010-08-18
0.0,0.0,3029,2010-08-19
0.0,0.0,3029,2010-08-20
0.0,0.0,3029,2010-08-21
0.0,0.0,3029,2010-08-22
0.0,0.0,3029,2010-08-23
0.0,0.0,3029,2010-08-24
0.0,0.0,3029,2010-08-25
0.0,0.0,3029,2010-08-26
0.0,0.0,3029,2010-08-27
0.0,0.0,3029,2010-08-28
0.0,0.0,3029,2010-08-29
0.0,0.0,3029,2010-08-30
0.0,0.0,3029,2010-08-31
0.0,0.0,3029,2010-09-01
0.0,0.0,3029,2010-09-02
0.0,0.0,3029,2010-09-03
0.0,0.0,3029,2010-09-04
0.0,0.0,3029,2010-09-05
0.0,0.0,3029,2010-09-06
0.0,0.0,3029,2010-09-07
0.0,0.0,3029,2010-09-08
0.0,0.0,3029,2010-09-09
0.0,0.0,3029,2010-09-10
0.0,0.0,3029,2010-09-11
0.0,0.0,3029,2010-09-12
0.0,0.0,3029,2010-09-13
0.0,0.0,3029,2010-09-14
0.0,0.0,3029,2010-09-15
0.0,0.0,3029,2010-09-16
0.0,0.0,3029,2010-09-17
0.0,0.0,3029,2010-09-18
0.0,4.0,3029,2010-09-19
0.5,5.0,3029,2010-09-20
0.0,0.0,3029,2010-09-21
1.0,5.0,3029,2010-09-22
0.0,0.0,3029,2010-09-23
0.0,0.0,3029,2010-09-24
0.0,0.0,3029,2010-09-25
0.0,0.0,3029,2010-09-26
0.0,0.0,3029,2010-09-27
1.5,5.0,3029,2010-09-28
0.0,5.0,3029,2010-09-29
1.0,3.5,3029,2010-09-30
0.0,0.0,3029,2010-10-01
0.0,0.0,3029,2010-10-02
0.0,0.0,3029,2010-10-03
0.0,0.0,3029,2010-10-04
0.0,0.0,3029,2010-10-05
2.5,10.0,3029,2010-10-06
0.5,5.0,3029,2010-10-07
0.5,5.0,3029,2010-10-08
1.5,5.0,3029,2010-10-09
1.0,5.0,3029,2010-10-10
0.0,1.0,3029,2010-10-11
0.5,5.0,3029,2010-10-12
2.0,10.0,3029,2010-10-13
2.5,9.5,3029,2010-10-14
4.5,10.0,3029,2010-10-15
4.5,9.5,3029,2010-10-16
5.0,10.0,3029,2010-10-17
4.5,10.0,3029,2010-10-18
4.5,10.0,3029,2010-10-19
4.5,10.0,3029,2010-10-20
3.5,9.5,3029,2010-10-21
3.5,9.5,3029,2010-10-22
4.0,10.0,3029,2010-10-23
9.0,10.0,3029,2010-10-24
9.0,10.0,3029,2010-10-25
9.0,10.0,3029,2010-10-26
12.5,10.0,3029,2010-10-27
14.0,10.0,3029,2010-10-28
16.5,10.0,3029,2010-10-29
18.5,10.0,3029,2010-10-30
18.0,10.0,3029,2010-10-31
16.5,10.0,3029,2010-11-01
15.5,10.0,3029,2010-11-02
16.5,10.0,3029,2010-11-03
17.5,10.0,3029,2010-11-04
19.5,10.0,3029,2010-11-05
24.5,10.0,3029,2010-11-06
23.0,10.0,3029,2010-11-07
24.5,10.0,3029,2010-11-08
23.5,10.0,3029,2010-11-09
23.0,10.0,3029,2010-11-10
22.5,10.0,3029,2010-11-11
25.5,10.0,3029,2010-11-12
27.0,10.0,3029,2010-11-13
26.5,10.0,3029,2010-11-14
28.0,10.0,3029,2010-11-15
24.0,10.0,3029,2010-11-16
17.0,10.0,3029,2010-11-17
19.0,10.0,3029,2010-11-18
21.0,10.0,3029,2010-11-19
21.5,10.0,3029,2010-11-20
21.5,10.0,3029,2010-11-21
23.0,10.0,3029,2010-11-22
22.5,10.0,3029,2010-11-23
22.5,10.0,3029,2010-11-24
22.5,10.0,3029,2010-11-25
22.5,10.0,3029,2010-11-26
22.5,10.0,3029,2010-11-27
22.5,10.0,3029,2010-11-28
22.5,10.0,3029,2010-11-29
22.5,10.0,3029,2010-11-30
22.5,10.0,3029,2010-12-01
22.5,10.0,3029,2010-12-02
22.5,10.0,3029,2010-12-03
26.5,10.0,3029,2010-12-04
27.5,10.0,3029,2010-12-05
26.5,10.0,3029,2010-12-06
26.5,10.0,3029,2010-12-07
27.0,10.0,3029,2010-12-08
27.0,10.0,3029,2010-12-09
27.0,10.0,3029,2010-12-10
27.5,10.0,3029,2010-12-11
27.5,10.0,3029,2010-12-12
27.5,10.0,3029,2010-12-13
27.5,10.0,3029,2010-12-14
28.0,10.0,3029,2010-12-15
27.5,10.0,3029,2010-12-16
27.5,10.0,3029,2010-12-17
28.5,10.0,3029,2010-12-18
29.5,10.0,3029,2010-12-19
30.5,10.0,3029,2010-12-20
30.5,10.0,3029,2010-12-21
30.5,10.0,3029,2010-12-22
31.0,10.0,3029,2010-12-23
30.5,10.0,3029,2010-12-24
31.0,10.0,3029,2010-12-25
30.5,10.0,3029,2010-12-26
31.5,10.0,3029,2010-12-27
31.5,10.0,3029,2010-12-28
32.5,10.0,3029,2010-12-29
32.5,10.0,3029,2010-12-30
33.0,10.0,3029,2010-12-31
33.0,10.0,3029,2011-01-01
33.0,10.0,3029,2011-01-02
33.5,10.0,3029,2011-01-03
33.0,10.0,3029,2011-01-04
34.5,10.0,3029,2011-01-05
35.0,10.0,3029,2011-01-06
35.5,10.0,3029,2011-01-07
38.0,10.0,3029,2011-01-08
38.5,10.0,3029,2011-01-09
39.0,10.0,3029,2011-01-10
39.0,10.0,3029,2011-01-11
39.0,10.0,3029,2011-01-12
39.0,10.0,3029,2011-01-13
39.0,10.0,3029,2011-01-14
40.0,10.0,3029,2011-01-15
40.0,10.0,3029,2011-01-16
40.0,10.0,3029,2011-01-17
40.0,10.0,3029,2011-01-18
40.5,10.0,3029,2011-01-19
40.5,10.0,3029,2011-01-20
41.0,10.0,3029,2011-01-21
41.5,10.0,3029,2011-01-22
42.5,10.0,3029,2011-01-23
42.5,10.0,3029,2011-01-24
42.5,10.0,3029,2011-01-25
42.5,10.0,3029,2011-01-26
42.5,10.0,3029,2011-01-27
42.5,10.0,3029,2011-01-28
44.5,10.0,3029,2011-01-29
45.0,10.0,3029,2011-01-30
47.0,10.0,3029,2011-01-31
47.5,10.0,3029,2011-02-01
48.5,10.0,3029,2011-02-02
48.0,10.0,3029,2011-02-03
48.0,10.0,3029,2011-02-04
49.0,10.0,3029,2011-02-05
49.5,10.0,3029,2011-02-06
49.5,10.0,3029,2011-02-07
49.5,10.0,3029,2011-02-08
49.5,10.0,3029,2011-02-09
49.5,10.0,3029,2011-02-10
49.5,10.0,3029,2011-02-11
49.5,10.0,3029,2011-02-12
49.5,10.0,3029,2011-02-13
50.5,10.0,3029,2011-02-14
53.0,10.0,3029,2011-02-15
53.0,10.0,3029,2011-02-16
53.5,10.0,3029,2011-02-17
53.0,10.0,3029,2011-02-18
53.5,10.0,3029,2011-02-19
54.0,10.0,3029,2011-02-20
54.5,10.0,3029,2011-02-21
54.5,10.0,3029,2011-02-22
54.5,10.0,3029,2011-02-23
55.0,10.0,3029,2011-02-24
53.5,10.0,3029,2011-02-25
53.0,10.0,3029,2011-02-26
51.5,10.0,3029,2011-02-27
54.0,10.0,3029,2011-02-28
54.0,10.0,3029,2011-03-01
54.5,10.0,3029,2011-03-02
57.5,10.0,3029,2011-03-03
57.5,10.0,3029,2011-03-04
57.5,10.0,3029,2011-03-05
58.5,10.0,3029,2011-03-06
58.5,10.0,3029,2011-03-07
58.5,10.0,3029,2011-03-08
60.5,10.0,3029,2011-03-09
61.5,10.0,3029,2011-03-10
61.5,10.0,3029,2011-03-11
61.5,10.0,3029,2011-03-12
61.5,10.0,3029,2011-03-13
61.5,10.0,3029,2011-03-14
61.5,10.0,3029,2011-03-15
61.0,10.0,3029,2011-03-16
62.5,10.0,3029,2011-03-17
62.5,10.0,3029,2011-03-18
62.0,10.0,3029,2011-03-19
61.5,10.0,3029,2011-03-20
61.5,10.0,3029,2011-03-21
61.5,10.0,3029,2011-03-22
61.0,10.0,3029,2011-03-23
59.5,10.0,3029,2011-03-24
59.0,10.0,3029,2011-03-25
58.0,10.0,3029,2011-03-26
55.0,10.0,3029,2011-03-27
53.0,10.0,3029,2011-03-28
52.5,10.0,3029,2011-03-29
50.5,10.0,3029,2011-03-30
50.0,10.0,3029,2011-03-31
50.0,10.0,3029,2011-04-01
49.0,10.0,3029,2011-04-02
52.0,10.0,3029,2011-04-03
47.0,10.0,3029,2011-04-04
46.5,10.0,3029,2011-04-05
46.0,10.0,3029,2011-04-06
48.0,10.0,3029,2011-04-07
53.5,10.0,3029,2011-04-08
52.0,10.0,3029,2011-04-09
49.5,10.0,3029,2011-04-10
47.5,10.0,3029,2011-04-11
45.5,10.0,3029,2011-04-12
44.5,10.0,3029,2011-04-13
44.5,10.0,3029,2011-04-14
45.5,10.0,3029,2011-04-15
46.5,10.0,3029,2011-04-16
44.0,10.0,3029,2011-04-17
38.5,9.5,3029,2011-04-18
32.5,9.0,3029,2011-04-19
26.0,8.5,3029,2011-04-20
21.0,8.0,3029,2011-04-21
16.0,7.5,3029,2011-04-22
14.0,7.0,3029,2011-04-23
11.5,6.0,3029,2011-04-24
6.0,5.0,3029,2011-04-25
4.0,4.0,3029,2011-04-26
3.0,3.5,3029,2011-04-27
0.5,2.5,3029,2011-04-28
0.0,1.5,3029,2011-04-29
0.0,0.5,3029,2011-04-30
0.0,0.0,3029,2011-05-01
0.0,0.0,3029,2011-05-02
0.0,0.0,3029,2011-05-03
0.0,0.0,3029,2011-05-04
0.0,0.0,3029,2011-05-05
0.0,0.0,3029,2011-05-06
0.0,0.0,3029,2011-05-07
0.0,0.0,3029,2011-05-08
0.0,0.0,3029,2011-05-09
0.0,0.0,3029,2011-05-10
0.0,0.0,3029,2011-05-11
0.0,0.0,3029,2011-05-12
2.5,5.0,3029,2011-05-13
0.0,0.0,3029,2011-05-14
0.0,0.0,3029,2011-05-15
0.0,0.0,3029,2011-05-16
0.0,0.0,3029,2011-05-17
0.0,0.0,3029,2011-05-18
0.0,0.0,3029,2011-05-19
0.0,0.0,3029,2011-05-20
0.0,0.0,3029,2011-05-21
0.0,0.0,3029,2011-05-22
0.0,0.0,3029,2011-05-23
0.0,0.0,3029,2011-05-24
0.0,0.0,3029,2011-05-25
0.0,0.0,3029,2011-05-26
0.0,0.0,3029,2011-05-27
0.0,0.0,3029,2011-05-28
0.0,0.0,3029,2011-05-29
0.0,0.0,3029,2011-05-30
0.0,0.0,3029,2011-05-31
0.0,0.0,3029,2011-06-01
0.0,0.0,3029,2011-06-02
0.0,0.0,3029,2011-06-03
-0.11380633225467873,-0.1248511224652514,3029,2011-06-04
-0.29737552083261354,-0.07221395263355213,3029,2011-06-05
-0.4233672176253376,0.007955640623528604,3029,2011-06-06
-0.6326387525611676,-0.15088083286023346,3029,2011-06-07
-0.6166391130170776,-0.03791871648285439,3029,2011-06-08
-0.7219910481390914,-0.07905334488763682,3029,2011-06-09
-0.763097075031725,-0.017457408997730073,3029,2011-06-10
-0.9378616182502171,-0.06378462077158331,3029,2011-06-11
-1.1598738493070622,-0.09867114172292868,3029,2011-06-12
-1.3494286725271278,-0.07796159478218312,3029,2011-06-13
-1.6891827765253273,-0.18190194273922233,3029,2011-06-14
-1.9170575639019765,-0.20604890669445308,3029,2011-06-15
0.0,0.0,3029,2011-06-16
0.0,0.0,3029,2011-06-17
0.0,0.0,3029,2011-06-18
0.0,0.0,3029,2011-06-19
0.0,0.0,3029,2011-06-20
0.0,0.0,3029,2011-06-21
0.0,0.0,3029,2011-06-22
0.0,0.0,3029,2011-06-23
0.0,0.0,3029,2011-06-24
0.0,0.0,3029,2011-06-25
0.0,0.0,3029,2011-06-26
0.0,0.0,3029,2011-06-27
0.0,0.0,3029,2011-06-28
0.0,0.0,3029,2011-06-29
0.0,0.0,3029,2011-06-30
0.0,0.0,3029,2011-07-01
0.0,0.0,3029,2011-07-02
0.0,0.0,3029,2011-07-03
0.0,0.0,3029,2011-07-04
0.0,0.0,3029,2011-07-05
0.0,0.0,3029,2011-07-06
0.0,0.0,3029,2011-07-07
0.0,0.0,3029,2011-07-08
0.0,0.0,3029,2011-07-09
0.0,0.0,3029,2011-07-10
0.0,0.0,3029,2011-07-11
0.0,0.0,3029,2011-07-12
0.0,0.0,3029,2011-07-13
0.0,0.0,3029,2011-07-14
0.0,0.0,3029,2011-07-15
0.0,0.0,3029,2011-07-16
0.0,0.0,3029,2011-07-17
0.0,0.0,3029,2011-07-18
0.0,0.0,3029,2011-07-19
0.0,0.0,3029,2011-07-20
0.0,0.0,3029,2011-07-21
0.0,0.0,3029,2011-07-22
0.0,0.0,3029,2011-07-23
0.0,0.0,3029,2011-07-24
0.0,0.0,3029,2011-07-25
0.0,0.0,3029,2011-07-26
0.0,0.0,3029,2011-07-27
0.0,0.0,3029,2011-07-28
0.0,0.0,3029,2011-07-29
0.0,0.0,3029,2011-07-30
0.0,0.0,3029,2011-07-31
0.0,0.0,3029,2011-08-01
0.0,0.0,3029,2011-08-02
0.0,0.0,3029,2011-08-03
0.0,0.0,3029,2011-08-04
0.0,0.0,3029,2011-08-05
0.0,0.0,3029,2011-08-06
0.0,0.0,3029,2011-08-07
0.0,0.0,3029,2011-08-08
0.0,0.0,3029,2011-08-09
0.0,0.0,3029,2011-08-10
0.0,0.0,3029,2011-08-11
0.0,0.0,3029,2011-08-12
0.0,0.0,3029,2011-08-13
0.0,0.0,3029,2011-08-14
0.0,0.0,3029,2011-08-15
0.0,0.0,3029,2011-08-16
0.0,0.0,3029,2011-08-17
0.0,0.0,3029,2011-08-18
0.0,0.0,3029,2011-08-19
0.0,0.0,3029,2011-08-20
0.0,0.0,3029,2011-08-21
0.0,0.0,3029,2011-08-22
0.0,0.0,3029,2011-08-23
0.0,0.0,3029,2011-08-24
0.0,0.0,3029,2011-08-25
0.0,0.0,3029,2011-08-26
0.0,0.0,3029,2011-08-27
0.0,0.0,3029,2011-08-28
0.0,0.0,3029,2011-08-29
0.0,0.0,3029,2011-08-30
0.0,0.0,3029,2011-08-31
0.0,0.0,3029,2011-09-01
0.0,0.0,3029,2011-09-02
0.0,0.0,3029,2011-09-03
0.0,0.0,3029,2011-09-04
0.0,0.0,3029,2011-09-05
0.0,0.0,3029,2011-09-06
0.0,0.0,3029,2011-09-07
0.0,0.0,3029,2011-09-08
0.0,0.0,3029,2011-09-09
0.0,0.0,3029,2011-09-10
0.0,0.0,3029,2011-09-11
0.0,0.0,3029,2011-09-12
0.0,0.0,3029,2011-09-13
0.0,0.0,3029,2011-09-14
0.0,0.0,3029,2011-09-15
0.0,0.0,3029,2011-09-16
0.0,0.0,3029,2011-09-17
0.0,0.0,3029,2011-09-18
0.0,0.0,3029,2011-09-19
0.0,0.0,3029,2011-09-20
0.0,0.0,3029,2011-09-21
0.0,0.0,3029,2011-09-22
0.0,0.0,3029,2011-09-23
0.0,0.0,3029,2011-09-24
0.5,5.0,3029,2011-09-25
0.0,0.0,3029,2011-09-26
0.0,0.0,3029,2011-09-27
0.0,0.0,3029,2011-09-28
0.0,2.5,3029,2011-09-29
0.0,0.0,3029,2011-09-30
0.0,0.0,3029,2011-10-01
0.0,0.0,3029,2011-10-02
0.0,0.0,3029,2011-10-03
0.0,0.0,3029,2011-10-04
0.0,0.0,3029,2011-10-05
0.0,0.0,3029,2011-10-06
0.0,0.0,3029,2011-10-07
0.0,0.0,3029,2011-10-08
0.0,0.0,3029,2011-10-09
0.0,0.0,3029,2011-10-10
0.0,0.0,3029,2011-10-11
0.0,0.0,3029,2011-10-12
0.0,0.0,3029,2011-10-13
0.5,5.0,3029,2011-10-14
0.0,0.0,3029,2011-10-15
0.0,0.0,3029,2011-10-16
4.5,10.0,3029,2011-10-17
1.5,5.0,3029,2011-10-18
0.0,0.0,3029,2011-10-19
3.5,7.5,3029,2011-10-20
5.5,10.0,3029,2011-10-21
5.5,10.0,3029,2011-10-22
5.5,10.0,3029,2011-10-23
4.5,10.0,3029,2011-10-24
6.0,10.0,3029,2011-10-25
4.5,9.0,3029,2011-10-26
10.0,10.0,3029,2011-10-27
11.5,10.0,3029,2011-10-28
16.0,10.0,3029,2011-10-29
16.5,10.0,3029,2011-10-30
14.5,10.0,3029,2011-10-31
14.5,10.0,3029,2011-11-01
14.0,10.0,3029,2011-11-02
16.0,10.0,3029,2011-11-03
16.0,10.0,3029,2011-11-04
20.5,10.0,3029,2011-11-05
23.5,10.0,3029,2011-11-06
23.5,10.0,3029,2011-11-07
22.5,10.0,3029,2011-11-08
25.0,10.0,3029,2011-11-09
24.0,10.0,3029,2011-11-10
24.5,10.0,3029,2011-11-11
23.5,10.0,3029,2011-11-12
24.0,10.0,3029,2011-11-13
23.5,10.0,3029,2011-11-14
23.5,10.0,3029,2011-11-15
23.5,10.0,3029,2011-11-16
24.0,10.0,3029,2011-11-17
24.0,10.0,3029,2011-11-18
24.0,10.0,3029,2011-11-19
24.5,10.0,3029,2011-11-20
24.5,10.0,3029,2011-11-21
25.5,10.0,3029,2011-11-22
26.0,10.0,3029,2011-11-23
26.0,10.0,3029,2011-11-24
27.0,10.0,3029,2011-11-25
28.0,10.0,3029,2011-11-26
28.0,10.0,3029,2011-11-27
28.0,10.0,3029,2011-11-28
28.5,10.0,3029,2011-11-29
30.0,10.0,3029,2011-11-30
32.5,10.0,3029,2011-12-01
33.5,10.0,3029,2011-12-02
33.0,10.0,3029,2011-12-03
33.5,10.0,3029,2011-12-04
33.5,10.0,3029,2011-12-05
33.5,10.0,3029,2011-12-06
33.5,10.0,3029,2011-12-07
33.5,10.0,3029,2011-12-08
37.0,10.0,3029,2011-12-09
47.5,10.0,3029,2011-12-10
46.0,10.0,3029,2011-12-11
46.0,10.0,3029,2011-12-12
46.0,10.0,3029,2011-12-13
46.0,10.0,3029,2011-12-14
45.0,10.0,3029,2011-12-15
43.0,10.0,3029,2011-12-16
43.0,10.0,3029,2011-12-17
44.0,10.0,3029,2011-12-18
44.5,10.0,3029,2011-12-19
45.5,10.0,3029,2011-12-20
46.5,10.0,3029,2011-12-21
46.5,10.0,3029,2011-12-22
46.5,10.0,3029,2011-12-23
47.0,10.0,3029,2011-12-24
47.0,10.0,3029,2011-12-25
47.5,10.0,3029,2011-12-26
47.5,10.0,3029,2011-12-27
47.5,10.0,3029,2011-12-28
50.0,10.0,3029,2011-12-29
52.0,10.0,3029,2011-12-30
52.0,10.0,3029,2011-12-31
53.5,10.0,3029,2012-01-01
56.5,10.0,3029,2012-01-02
56.5,10.0,3029,2012-01-03
55.5,10.0,3029,2012-01-04
55.0,10.0,3029,2012-01-05
54.0,10.0,3029,2012-01-06
54.0,10.0,3029,2012-01-07
54.0,10.0,3029,2012-01-08
54.0,10.0,3029,2012-01-09
54.0,10.0,3029,2012-01-10
54.0,10.0,3029,2012-01-11
54.5,10.0,3029,2012-01-12
55.5,10.0,3029,2012-01-13
56.0,10.0,3029,2012-01-14
56.0,10.0,3029,2012-01-15
56.0,10.0,3029,2012-01-16
56.0,10.0,3029,2012-01-17
56.0,10.0,3029,2012-01-18
56.0,10.0,3029,2012-01-19
56.0,10.0,3029,2012-01-20
56.0,10.0,3029,2012-01-21
56.0,10.0,3029,2012-01-22
56.0,10.0,3029,2012-01-23
56.5,10.0,3029,2012-01-24
57.5,10.0,3029,2012-01-25
57.5,10.0,3029,2012-01-26
57.5,10.0,3029,2012-01-27
58.0,10.0,3029,2012-01-28
58.0,10.0,3029,2012-01-29
58.0,10.0,3029,2012-01-30
58.0,10.0,3029,2012-01-31
61.0,10.0,3029,2012-02-01
59.0,10.0,3029,2012-02-02
63.0,10.0,3029,2012-02-03
69.0,10.0,3029,2012-02-04
69.0,10.0,3029,2012-02-05
69.0,10.0,3029,2012-02-06
70.0,10.0,3029,2012-02-07
71.0,10.0,3029,2012-02-08
71.0,10.0,3029,2012-02-09
71.0,10.0,3029,2012-02-10
71.0,10.0,3029,2012-02-11
71.0,10.0,3029,2012-02-12
71.0,10.0,3029,2012-02-13
70.5,10.0,3029,2012-02-14
