air_temperature,relative_humidity,pressure,station_id,date
12.7,91.0,979.2,3029,2013-06-27
11.2,81.0,976.4,3029,2013-06-28
20.5,39.0,980.2,3029,2013-06-29
24.0,36.0,979.7,3029,2013-06-30
24.0,44.0,980.7,3029,2013-07-01
21.1,43.0,981.3,3029,2013-07-02
18.9,46.0,984.5,3029,2013-07-03
11.4,89.0,979.8,3029,2013-07-04
14.1,66.0,979.3,3029,2013-07-05
17.0,53.0,978.4,3029,2013-07-06
15.7,74.0,978.3,3029,2013-07-07
14.0,63.0,984.0,3029,2013-07-08
19.4,54.0,980.9,3029,2013-07-09
19.8,65.0,982.1,3029,2013-07-10
25.2,42.0,984.5,3029,2013-07-11
22.2,54.0,985.1,3029,2013-07-12
20.8,58.0,986.8,3029,2013-07-13
21.8,48.0,984.7,3029,2013-07-14
20.1,59.0,983.1,3029,2013-07-15
23.6,44.0,980.7,3029,2013-07-16
14.6,90.0,974.0,3029,2013-07-17
15.1,88.0,977.7,3029,2013-07-18
16.8,84.0,983.4,3029,2013-07-19
17.2,85.0,983.0,3029,2013-07-20
16.4,76.0,984.8,3029,2013-07-21
20.6,55.0,986.6,3029,2013-07-22
20.2,36.0,990.0,3029,2013-07-23
23.4,38.0,986.9,3029,2013-07-24
22.9,45.0,981.5,3029,2013-07-25
14.9,94.0,980.6,3029,2013-07-26
18.8,68.0,981.9,3029,2013-07-27
21.6,62.0,983.3,3029,2013-07-28
24.8,42.0,979.8,3029,2013-07-29
20.0,60.0,978.6,3029,2013-07-30
24.7,51.0,979.3,3029,2013-07-31
25.0,58.0,982.0,3029,2013-08-01
25.7,54.0,980.1,3029,2013-08-02
18.8,85.0,979.3,3029,2013-08-03
13.7,75.0,983.2,3029,2013-08-04
16.0,58.0,983.7,3029,2013-08-05
21.9,47.0,981.6,3029,2013-08-06
22.8,48.0,983.4,3029,2013-08-07
23.4,49.0,983.7,3029,2013-08-08
20.0,81.0,982.5,3029,2013-08-09
21.0,66.0,983.6,3029,2013-08-10
24.0,48.0,985.2,3029,2013-08-11
23.8,52.0,981.4,3029,2013-08-12
21.4,50.0,984.0,3029,2013-08-13
21.9,43.0,988.1,3029,2013-08-14
17.8,50.0,989.9,3029,2013-08-15
20.0,47.0,987.7,3029,2013-08-16
22.0,33.0,988.5,3029,2013-08-17
23.2,44.0,992.5,3029,2013-08-18
22.2,43.0,993.1,3029,2013-08-19
25.1,38.0,984.3,3029,2013-08-20
18.3,64.0,985.7,3029,2013-08-21
14.2,90.0,985.9,3029,2013-08-22
14.3,65.0,989.1,3029,2013-08-23
12.6,77.0,989.8,3029,2013-08-24
14.6,54.0,987.7,3029,2013-08-25
17.1,47.0,989.5,3029,2013-08-26
19.4,36.0,989.8,3029,2013-08-27
20.0,41.0,989.8,3029,2013-08-28
21.5,40.0,990.7,3029,2013-08-29
24.8,33.0,987.2,3029,2013-08-30
26.2,37.0,985.0,3029,2013-08-31
18.9,56.0,989.9,3029,2013-09-01
16.0,75.0,995.1,3029,2013-09-02
16.0,60.0,993.3,3029,2013-09-03
10.9,97.0,994.1,3029,2013-09-04
21.7,48.0,985.9,3029,2013-09-05
15.6,86.0,983.6,3029,2013-09-06
13.2,37.0,989.1,3029,2013-09-07
10.6,40.0,993.2,3029,2013-09-08
10.0,60.0,988.6,3029,2013-09-09
9.6,81.0,986.1,3029,2013-09-10
10.1,58.0,982.3,3029,2013-09-11
7.5,78.0,976.4,3029,2013-09-12
13.0,63.0,977.9,3029,2013-09-13
6.8,56.0,990.2,3029,2013-09-14
6.0,78.0,990.7,3029,2013-09-15
8.8,82.0,995.2,3029,2013-09-16
11.7,59.0,998.1,3029,2013-09-17
14.2,37.0,996.7,3029,2013-09-18
14.4,32.0,990.1,3029,2013-09-19
10.3,54.0,989.4,3029,2013-09-20
8.0,67.0,988.3,3029,2013-09-21
6.2,54.0,993.4,3029,2013-09-22
3.4,72.0,994.4,3029,2013-09-23
6.1,65.0,994.2,3029,2013-09-24
6.5,84.0,982.0,3029,2013-09-25
3.2,80.0,961.7,3029,2013-09-26
0.5,64.0,990.8,3029,2013-09-27
0.3,65.0,998.7,3029,2013-09-28
3.5,40.0,991.6,3029,2013-09-29
0.5,47.0,1001.6,3029,2013-09-30
1.1,54.0,1007.1,3029,2013-10-01
1.6,46.0,1005.5,3029,2013-10-02
1.0,45.0,986.3,3029,2013-10-03
0.2,69.0,986.0,3029,2013-10-04
7.5,44.0,987.6,3029,2013-10-05
2.8,78.0,994.8,3029,2013-10-06
6.0,50.0,985.1,3029,2013-10-07
2.1,82.0,976.6,3029,2013-10-08
4.0,49.0,991.8,3029,2013-10-09
5.0,80.0,986.8,3029,2013-10-10
5.3,80.0,987.4,3029,2013-10-11
-1.5,58.0,998.2,3029,2013-10-12
-4.9,60.0,1008.1,3029,2013-10-13
0.2,43.0,999.5,3029,2013-10-14
1.1,65.0,998.7,3029,2013-10-15
8.4,37.0,990.7,3029,2013-10-16
3.2,77.0,992.2,3029,2013-10-17
1.5,49.0,1000.2,3029,2013-10-18
4.0,81.0,996.2,3029,2013-10-19
2.8,90.0,991.6,3029,2013-10-20
-4.0,48.0,1016.2,3029,2013-10-21
-4.5,62.0,1012.5,3029,2013-10-22
-8.5,78.0,1003.3,3029,2013-10-23
-0.1,64.0,1004.8,3029,2013-10-24
-0.8,74.0,1001.4,3029,2013-10-25
-6.3,71.0,1005.9,3029,2013-10-26
-6.1,54.0,1002.3,3029,2013-10-27
-2.5,85.0,990.6,3029,2013-10-28
2.3,81.0,990.6,3029,2013-10-29
-5.2,64.0,997.5,3029,2013-10-30
3.1,75.0,984.7,3029,2013-10-31
5.3,62.0,979.1,3029,2013-11-01
2.6,90.0,983.0,3029,2013-11-02
5.2,83.0,979.1,3029,2013-11-03
-8.1,50.0,996.9,3029,2013-11-04
-16.5,72.0,1004.7,3029,2013-11-05
-22.2,72.0,1003.9,3029,2013-11-06
-21.3,72.0,997.0,3029,2013-11-07
-23.5,80.0,1007.2,3029,2013-11-08
-16.1,71.0,999.7,3029,2013-11-09
-14.5,84.0,998.4,3029,2013-11-10
-2.6,87.0,998.3,3029,2013-11-11
-8.5,90.0,992.1,3029,2013-11-12
-6.1,77.0,989.6,3029,2013-11-13
-3.7,92.0,976.8,3029,2013-11-14
-12.6,79.0,989.1,3029,2013-11-15
-18.9,80.0,999.6,3029,2013-11-16
-20.7,80.0,1009.4,3029,2013-11-17
-23.1,82.0,1000.5,3029,2013-11-18
-5.4,83.0,994.4,3029,2013-11-19
-1.9,84.0,994.2,3029,2013-11-20
-2.7,98.0,988.8,3029,2013-11-21
-8.3,75.0,994.0,3029,2013-11-22
-4.9,81.0,980.0,3029,2013-11-23
-10.9,82.0,989.2,3029,2013-11-24
-15.6,72.0,994.3,3029,2013-11-25
-34.6,77.0,1014.6,3029,2013-11-26
-22.0,78.0,1002.0,3029,2013-11-27
-12.5,88.0,987.2,3029,2013-11-28
-8.3,55.0,988.4,3029,2013-11-29
-7.4,82.0,982.7,3029,2013-11-30
-0.5,95.0,979.5,3029,2013-12-01
-0.7,91.0,984.3,3029,2013-12-02
-1.0,68.0,979.8,3029,2013-12-03
-10.6,78.0,1001.7,3029,2013-12-04
-19.6,82.0,996.0,3029,2013-12-05
-17.7,85.0,993.9,3029,2013-12-06
-19.8,82.0,996.0,3029,2013-12-07
-10.5,81.0,998.5,3029,2013-12-08
-15.4,78.0,999.1,3029,2013-12-09
-26.3,78.0,998.5,3029,2013-12-10
-33.7,77.0,1007.7,3029,2013-12-11
-35.2,75.0,1013.8,3029,2013-12-12
-40.0,77.0,1012.3,3029,2013-12-13
-39.4,74.0,1014.4,3029,2013-12-14
-33.6,77.0,1018.0,3029,2013-12-15
-35.2,75.0,1017.0,3029,2013-12-16
-35.0,77.0,1015.5,3029,2013-12-17
-34.8,75.0,1016.2,3029,2013-12-18
-35.9,76.0,1016.4,3029,2013-12-19
-37.4,72.0,1014.8,3029,2013-12-20
-27.2,79.0,1006.7,3029,2013-12-21
-22.3,77.0,1004.7,3029,2013-12-22
-17.6,85.0,1004.1,3029,2013-12-23
-15.9,77.0,1010.0,3029,2013-12-24
-13.2,71.0,1009.3,3029,2013-12-25
-14.3,80.0,1007.9,3029,2013-12-26
-13.9,75.0,1000.2,3029,2013-12-27
-13.6,82.0,980.4,3029,2013-12-28
-12.6,69.0,971.9,3029,2013-12-29
-28.3,76.0,976.6,3029,2013-12-30
-37.0,75.0,994.6,3029,2013-12-31
-43.1,73.0,992.4,3029,2014-01-01
-45.2,75.0,999.4,3029,2014-01-02
-42.0,74.0,999.3,3029,2014-01-03
-27.1,80.0,992.4,3029,2014-01-04
-17.3,79.0,986.4,3029,2014-01-05
-27.5,74.0,1007.6,3029,2014-01-06
-32.5,74.0,1006.9,3029,2014-01-07
-30.7,75.0,998.8,3029,2014-01-08
-38.5,70.0,1004.1,3029,2014-01-09
-49.3,72.0,1014.9,3029,2014-01-10
-44.4,72.0,1018.5,3029,2014-01-11
-38.0,73.0,1007.8,3029,2014-01-12
-19.9,77.0,994.2,3029,2014-01-13
-25.6,65.0,1005.9,3029,2014-01-14
-36.6,77.0,1009.7,3029,2014-01-15
-14.7,82.0,998.0,3029,2014-01-16
-26.6,77.0,1007.4,3029,2014-01-17
-23.2,76.0,1002.8,3029,2014-01-18
-11.0,75.0,1002.6,3029,2014-01-19
-24.0,82.0,1004.6,3029,2014-01-20
-21.2,77.0,990.0,3029,2014-01-21
-3.7,70.0,974.9,3029,2014-01-22
-14.8,60.0,990.3,3029,2014-01-23
-21.5,69.0,999.2,3029,2014-01-24
-25.2,76.0,994.9,3029,2014-01-25
-20.7,67.0,989.2,3029,2014-01-26
-28.7,70.0,1003.0,3029,2014-01-27
-34.7,70.0,993.6,3029,2014-01-28
-39.6,70.0,1001.5,3029,2014-01-29
-38.8,70.0,997.7,3029,2014-01-30
-35.0,72.0,995.2,3029,2014-01-31
-31.3,71.0,993.6,3029,2014-02-01
-28.4,67.0,992.1,3029,2014-02-02
-24.6,62.0,992.3,3029,2014-02-03
-19.7,62.0,995.1,3029,2014-02-04
-19.9,63.0,999.3,3029,2014-02-05
-21.0,63.0,1004.7,3029,2014-02-06
-25.1,70.0,1009.6,3029,2014-02-07
-36.6,67.0,1014.1,3029,2014-02-08
-39.5,68.0,1019.6,3029,2014-02-09
-39.5,69.0,1020.7,3029,2014-02-10
-39.6,70.0,1016.4,3029,2014-02-11
-38.3,67.0,1013.7,3029,2014-02-12
-40.5,68.0,1008.5,3029,2014-02-13
-35.6,66.0,1002.9,3029,2014-02-14
-33.4,67.0,1005.4,3029,2014-02-15
-30.2,64.0,1011.3,3029,2014-02-16
-31.0,68.0,1008.5,3029,2014-02-17
-24.4,65.0,1001.4,3029,2014-02-18
-9.4,73.0,978.1,3029,2014-02-19
-16.5,50.0,995.0,3029,2014-02-20
-22.1,73.0,997.3,3029,2014-02-21
-11.3,75.0,995.0,3029,2014-02-22
-5.8,70.0,996.2,3029,2014-02-23
-14.3,76.0,992.8,3029,2014-02-24
-15.2,58.0,1010.6,3029,2014-02-25
-21.5,67.0,1004.2,3029,2014-02-26
-22.9,68.0,1007.3,3029,2014-02-27
-21.1,59.0,1007.4,3029,2014-02-28
-23.1,62.0,1009.4,3029,2014-03-01
-22.5,59.0,1010.8,3029,2014-03-02
-20.3,65.0,1010.8,3029,2014-03-03
-18.0,61.0,1009.1,3029,2014-03-04
-15.4,65.0,1005.2,3029,2014-03-05
-12.9,65.0,1003.4,3029,2014-03-06
-15.3,54.0,1005.8,3029,2014-03-07
-15.2,58.0,1003.8,3029,2014-03-08
-12.0,69.0,992.9,3029,2014-03-09
-5.1,54.0,999.1,3029,2014-03-10
-8.1,73.0,1005.7,3029,2014-03-11
-4.2,55.0,993.7,3029,2014-03-12
-1.6,68.0,989.3,3029,2014-03-13
-0.3,52.0,988.5,3029,2014-03-14
0.8,45.0,986.8,3029,2014-03-15
2.2,50.0,990.9,3029,2014-03-16
2.5,52.0,997.9,3029,2014-03-17
2.2,67.0,1005.0,3029,2014-03-18
7.4,40.0,1004.8,3029,2014-03-19
3.1,58.0,997.3,3029,2014-03-20
6.8,39.0,991.4,3029,2014-03-21
5.6,42.0,997.1,3029,2014-03-22
4.4,54.0,991.8,3029,2014-03-23
2.9,64.0,984.8,3029,2014-03-24
-0.4,32.0,989.1,3029,2014-03-25
0.7,72.0,975.5,3029,2014-03-26
-2.8,44.0,982.9,3029,2014-03-27
-2.4,48.0,981.9,3029,2014-03-28
-1.0,58.0,986.0,3029,2014-03-29
-1.5,47.0,995.2,3029,2014-03-30
-0.1,47.0,996.1,3029,2014-03-31
-1.1,40.0,1006.0,3029,2014-04-01
-0.6,46.0,1002.1,3029,2014-04-02
3.0,32.0,1005.3,3029,2014-04-03
5.5,30.0,1000.0,3029,2014-04-04
9.6,30.0,987.6,3029,2014-04-05
8.6,66.0,989.0,3029,2014-04-06
6.4,30.0,1002.2,3029,2014-04-07
7.1,28.0,1001.5,3029,2014-04-08
4.9,60.0,998.3,3029,2014-04-09
9.1,42.0,996.1,3029,2014-04-10
12.6,30.0,982.8,3029,2014-04-11
8.2,77.0,981.7,3029,2014-04-12
1.1,38.0,999.0,3029,2014-04-13
1.3,40.0,1002.8,3029,2014-04-14
4.1,42.0,1002.3,3029,2014-04-15
6.3,43.0,1001.5,3029,2014-04-16
10.8,35.0,997.2,3029,2014-04-17
11.4,32.0,997.0,3029,2014-04-18
7.6,76.0,989.5,3029,2014-04-19
6.5,45.0,985.5,3029,2014-04-20
5.8,79.0,976.1,3029,2014-04-21
6.7,57.0,971.3,3029,2014-04-22
4.2,87.0,974.9,3029,2014-04-23
6.0,34.0,993.7,3029,2014-04-24
11.4,34.0,985.1,3029,2014-04-25
10.0,46.0,989.8,3029,2014-04-26
17.6,35.0,988.8,3029,2014-04-27
16.4,29.0,983.8,3029,2014-04-28
5.0,89.0,976.7,3029,2014-04-29
1.4,78.0,992.8,3029,2014-04-30
2.9,41.0,997.3,3029,2014-05-01
2.3,55.0,1000.4,3029,2014-05-02
8.0,23.0,999.6,3029,2014-05-03
14.8,41.0,996.9,3029,2014-05-04
20.0,24.0,996.2,3029,2014-05-05
20.7,20.0,988.1,3029,2014-05-06
18.6,34.0,994.6,3029,2014-05-07
16.1,34.0,997.2,3029,2014-05-08
16.5,30.0,992.8,3029,2014-05-09
22.5,22.0,980.3,3029,2014-05-10
15.1,38.0,981.9,3029,2014-05-11
8.2,47.0,992.7,3029,2014-05-12
4.3,79.0,995.9,3029,2014-05-13
8.7,38.0,991.5,3029,2014-05-14
12.4,33.0,992.7,3029,2014-05-15
16.1,22.0,994.6,3029,2014-05-16
22.2,20.0,986.0,3029,2014-05-17
22.2,22.0,986.6,3029,2014-05-18
23.8,23.0,983.4,3029,2014-05-19
21.4,37.0,978.5,3029,2014-05-20
6.4,46.0,986.3,3029,2014-05-21
12.4,26.0,982.7,3029,2014-05-22
17.4,26.0,986.1,3029,2014-05-23
18.7,27.0,979.0,3029,2014-05-24
14.1,35.0,979.5,3029,2014-05-25
12.8,75.0,975.4,3029,2014-05-26
10.0,48.0,981.1,3029,2014-05-27
7.3,72.0,984.7,3029,2014-05-28
12.2,48.0,973.6,3029,2014-05-29
12.1,46.0,978.9,3029,2014-05-30
14.2,35.0,979.9,3029,2014-05-31
11.3,52.0,990.5,3029,2014-06-01
9.2,64.0,994.6,3029,2014-06-02
8.3,64.0,996.0,3029,2014-06-03
7.7,63.0,988.7,3029,2014-06-04
9.5,74.0,986.3,3029,2014-06-05
7.6,79.0,986.3,3029,2014-06-06
6.0,81.0,994.1,3029,2014-06-07
7.0,70.0,991.9,3029,2014-06-08
11.1,69.0,994.5,3029,2014-06-09
17.4,60.0,989.4,3029,2014-06-10
15.3,57.0,998.7,3029,2014-06-11
16.4,60.0,981.5,3029,2014-06-12
13.8,64.0,984.1,3029,2014-06-13
13.9,64.0,991.3,3029,2014-06-14
11.2,88.0,995.4,3029,2014-06-15
8.0,95.0,994.3,3029,2014-06-16
14.0,60.0,994.3,3029,2014-06-17
17.6,54.0,993.4,3029,2014-06-18
19.9,54.0,993.0,3029,2014-06-19
18.0,65.0,991.6,3029,2014-06-20
17.3,67.0,991.7,3029,2014-06-21
20.5,61.0,989.1,3029,2014-06-22
17.0,80.0,988.2,3029,2014-06-23
15.2,78.0,983.6,3029,2014-06-24
12.0,78.0,988.2,3029,2014-06-25
16.6,75.0,985.3,3029,2014-06-26
21.2,53.0,982.7,3029,2014-06-27
16.6,90.0,981.5,3029,2014-06-28
16.8,73.0,982.4,3029,2014-06-29
18.1,84.0,980.0,3029,2014-06-30
18.1,59.0,981.7,3029,2014-07-01
19.0,56.0,982.4,3029,2014-07-02
15.6,88.0,985.1,3029,2014-07-03
22.1,35.0,985.0,3029,2014-07-04
22.3,36.0,984.6,3029,2014-07-05
26.4,25.0,984.3,3029,2014-07-06
25.1,39.0,985.2,3029,2014-07-07
28.0,30.0,986.4,3029,2014-07-08
30.9,26.0,986.6,3029,2014-07-09
32.4,23.0,987.0,3029,2014-07-10
30.3,28.0,987.1,3029,2014-07-11
26.8,46.0,989.1,3029,2014-07-12
27.3,34.0,986.6,3029,2014-07-13
28.6,36.0,983.7,3029,2014-07-14
31.9,30.0,982.5,3029,2014-07-15
33.1,32.0,979.3,3029,2014-07-16
34.4,30.0,977.4,3029,2014-07-17
30.0,45.0,976.7,3029,2014-07-18
16.0,83.0,983.9,3029,2014-07-19
22.2,53.0,984.8,3029,2014-07-20
22.1,58.0,985.2,3029,2014-07-21
24.2,31.0,985.5,3029,2014-07-22
22.7,58.0,984.3,3029,2014-07-23
26.8,47.0,982.0,3029,2014-07-24
29.8,40.0,978.8,3029,2014-07-25
26.4,46.0,982.2,3029,2014-07-26
24.1,47.0,981.5,3029,2014-07-27
24.0,48.0,977.8,3029,2014-07-28
27.2,30.0,979.3,3029,2014-07-29
28.6,39.0,975.8,3029,2014-07-30
25.4,42.0,977.3,3029,2014-07-31
21.5,51.0,983.6,3029,2014-08-01
19.7,54.0,987.5,3029,2014-08-02
19.2,63.0,988.3,3029,2014-08-03
20.1,36.0,990.9,3029,2014-08-04
23.5,35.0,988.7,3029,2014-08-05
26.5,28.0,982.0,3029,2014-08-06
17.7,74.0,981.5,3029,2014-08-07
22.4,47.0,979.0,3029,2014-08-08
19.3,61.0,982.0,3029,2014-08-09
15.8,42.0,990.0,3029,2014-08-10
20.5,45.0,987.9,3029,2014-08-11
17.6,42.0,989.0,3029,2014-08-12
21.3,32.0,992.9,3029,2014-08-13
27.4,32.0,983.5,3029,2014-08-14
20.6,62.0,983.5,3029,2014-08-15
19.5,34.0,990.8,3029,2014-08-16
22.3,31.0,989.6,3029,2014-08-17
24.3,40.0,986.0,3029,2014-08-18
21.0,58.0,985.4,3029,2014-08-19
16.6,92.0,977.7,3029,2014-08-20
17.0,79.0,985.1,3029,2014-08-21
11.8,93.0,983.2,3029,2014-08-22
14.0,65.0,989.0,3029,2014-08-23
18.1,54.0,994.1,3029,2014-08-24
12.9,93.0,987.0,3029,2014-08-25
20.6,44.0,992.7,3029,2014-08-26
20.3,46.0,989.1,3029,2014-08-27
22.8,39.0,985.4,3029,2014-08-28
15.5,78.0,986.6,3029,2014-08-29
7.9,78.0,997.3,3029,2014-08-30
11.0,54.0,999.7,3029,2014-08-31
12.4,52.0,992.2,3029,2014-09-01
24.1,27.0,982.8,3029,2014-09-02
12.4,78.0,987.5,3029,2014-09-03
12.8,31.0,992.0,3029,2014-09-04
11.7,44.0,991.1,3029,2014-09-05
8.4,41.0,997.5,3029,2014-09-06
11.9,30.0,999.2,3029,2014-09-07
6.5,86.0,992.4,3029,2014-09-08
7.1,70.0,987.5,3029,2014-09-09
21.8,30.0,978.4,3029,2014-09-10
11.2,62.0,992.0,3029,2014-09-11
11.3,56.0,989.3,3029,2014-09-12
9.6,56.0,995.2,3029,2014-09-13
10.8,67.0,990.5,3029,2014-09-14
11.3,70.0,984.1,3029,2014-09-15
7.9,55.0,990.0,3029,2014-09-16
8.2,43.0,1001.7,3029,2014-09-17
13.4,38.0,994.0,3029,2014-09-18
13.4,37.0,992.1,3029,2014-09-19
12.2,50.0,981.0,3029,2014-09-20
7.3,50.0,993.9,3029,2014-09-21
4.5,73.0,994.1,3029,2014-09-22
5.1,53.0,995.6,3029,2014-09-23
2.5,88.0,986.7,3029,2014-09-24
2.4,88.0,981.6,3029,2014-09-25
1.8,66.0,991.9,3029,2014-09-26
1.1,59.0,1001.4,3029,2014-09-27
1.8,61.0,1005.7,3029,2014-09-28
3.5,65.0,1003.0,3029,2014-09-29
2.8,49.0,1001.3,3029,2014-09-30
4.2,52.0,1001.9,3029,2014-10-01
3.4,72.0,1000.4,3029,2014-10-02
4.6,62.0,1003.8,3029,2014-10-03
9.0,41.0,1000.3,3029,2014-10-04
2.5,79.0,998.4,3029,2014-10-05
2.9,40.0,999.3,3029,2014-10-06
0.9,57.0,995.8,3029,2014-10-07
4.3,57.0,994.0,3029,2014-10-08
5.6,48.0,996.5,3029,2014-10-09
1.7,66.0,1001.7,3029,2014-10-10
1.6,48.0,999.4,3029,2014-10-11
3.2,34.0,994.4,3029,2014-10-12
3.6,66.0,978.7,3029,2014-10-13
0.8,57.0,988.4,3029,2014-10-14
-2.5,53.0,991.6,3029,2014-10-15
0.2,48.0,984.1,3029,2014-10-16
0.4,75.0,971.8,3029,2014-10-17
-4.5,61.0,986.2,3029,2014-10-18
-9.6,63.0,992.3,3029,2014-10-19
-9.3,61.0,999.8,3029,2014-10-20
-6.5,60.0,997.9,3029,2014-10-21
0.8,74.0,981.6,3029,2014-10-22
-6.4,50.0,986.8,3029,2014-10-23
-9.5,67.0,991.2,3029,2014-10-24
-10.3,72.0,1009.0,3029,2014-10-25
-5.2,56.0,1003.3,3029,2014-10-26
2.6,44.0,983.4,3029,2014-10-27
-4.0,71.0,998.4,3029,2014-10-28
-8.7,63.0,1005.4,3029,2014-10-29
-3.5,72.0,991.5,3029,2014-10-30
-2.1,69.0,990.3,3029,2014-10-31
-1.5,85.0,984.6,3029,2014-11-01
-7.3,80.0,984.5,3029,2014-11-02
-3.9,78.0,984.5,3029,2014-11-03
-6.9,70.0,989.4,3029,2014-11-04
-10.7,60.0,1003.7,3029,2014-11-05
-3.4,61.0,991.6,3029,2014-11-06
0.5,49.0,985.5,3029,2014-11-07
-0.5,84.0,985.9,3029,2014-11-08
-13.7,77.0,992.9,3029,2014-11-09
-9.6,73.0,991.9,3029,2014-11-10
-18.5,64.0,1007.9,3029,2014-11-11
-7.3,74.0,991.1,3029,2014-11-12
-8.8,65.0,996.1,3029,2014-11-13
-3.6,56.0,992.1,3029,2014-11-14
-3.4,77.0,999.4,3029,2014-11-15
-3.0,75.0,998.6,3029,2014-11-16
-8.2,55.0,1004.0,3029,2014-11-17
-9.7,72.0,995.6,3029,2014-11-18
-19.1,71.0,991.0,3029,2014-11-19
-13.5,69.0,994.9,3029,2014-11-20
-17.0,76.0,993.8,3029,2014-11-21
-16.6,75.0,984.3,3029,2014-11-22
-13.9,61.0,993.1,3029,2014-11-23
-12.6,77.0,977.6,3029,2014-11-24
-15.3,52.0,978.2,3029,2014-11-25
-23.4,58.0,994.8,3029,2014-11-26
-35.8,65.0,997.1,3029,2014-11-27
-36.4,68.0,995.0,3029,2014-11-28
-31.0,67.0,1009.5,3029,2014-11-29
-32.6,68.0,1022.1,3029,2014-11-30
-37.0,66.0,1015.0,3029,2014-12-01
-35.5,67.0,1019.6,3029,2014-12-02
-36.5,66.0,1021.7,3029,2014-12-03
-36.3,66.0,1022.0,3029,2014-12-04
-34.8,66.0,1017.4,3029,2014-12-05
-31.1,68.0,1015.8,3029,2014-12-06
-30.1,66.0,1009.1,3029,2014-12-07
-35.0,67.0,1006.1,3029,2014-12-08
-28.3,68.0,1011.5,3029,2014-12-09
-29.6,72.0,1007.5,3029,2014-12-10
-33.0,70.0,1005.2,3029,2014-12-11
-37.4,71.0,1007.2,3029,2014-12-12
-30.9,69.0,998.0,3029,2014-12-13
-26.1,71.0,1004.1,3029,2014-12-14
-31.8,71.0,1008.8,3029,2014-12-15
-29.6,70.0,1002.2,3029,2014-12-16
-30.4,70.0,991.9,3029,2014-12-17
-27.3,68.0,999.0,3029,2014-12-18
-36.2,68.0,1009.8,3029,2014-12-19
-24.2,70.0,996.5,3029,2014-12-20
-14.1,76.0,987.8,3029,2014-12-21
-16.9,81.0,992.9,3029,2014-12-22
-10.3,76.0,995.1,3029,2014-12-23
-6.7,81.0,1003.4,3029,2014-12-24
-4.5,82.0,998.0,3029,2014-12-25
-6.5,78.0,997.1,3029,2014-12-26
-8.2,84.0,996.4,3029,2014-12-27
-11.5,83.0,985.6,3029,2014-12-28
-9.7,66.0,994.4,3029,2014-12-29
-20.5,72.0,1009.7,3029,2014-12-30
-23.4,72.0,1009.7,3029,2014-12-31
-18.5,68.0,997.5,3029,2015-01-01
-19.7,76.0,979.9,3029,2015-01-02
-5.5,70.0,980.0,3029,2015-01-03
-18.6,61.0,996.0,3029,2015-01-04
-31.7,71.0,1001.9,3029,2015-01-05
-18.1,75.0,995.1,3029,2015-01-06
-23.0,74.0,998.1,3029,2015-01-07
-21.0,77.0,1005.7,3029,2015-01-08
-25.2,72.0,997.7,3029,2015-01-09
-23.6,75.0,1001.2,3029,2015-01-10
-10.3,78.0,1000.0,3029,2015-01-11
-13.1,72.0,1007.8,3029,2015-01-12
-31.7,72.0,1016.7,3029,2015-01-13
-37.5,70.0,1019.9,3029,2015-01-14
-39.4,72.0,1016.1,3029,2015-01-15
-25.9,73.0,1005.7,3029,2015-01-16
-20.9,77.0,1000.8,3029,2015-01-17
-18.3,74.0,993.6,3029,2015-01-18
-21.2,77.0,989.2,3029,2015-01-19
-20.5,74.0,995.3,3029,2015-01-20
-6.0,77.0,985.8,3029,2015-01-21
-5.6,85.0,978.2,3029,2015-01-22
-12.7,81.0,987.5,3029,2015-01-23
-21.4,81.0,994.4,3029,2015-01-24
-22.4,66.0,998.9,3029,2015-01-25
-19.3,67.0,1003.2,3029,2015-01-26
-13.6,62.0,1002.4,3029,2015-01-27
-14.5,61.0,996.8,3029,2015-01-28
-15.3,68.0,998.5,3029,2015-01-29
-8.9,68.0,994.4,3029,2015-01-30
-4.6,65.0,985.5,3029,2015-01-31
-19.6,49.0,1012.4,3029,2015-02-01
-31.7,67.0,1012.3,3029,2015-02-02
-8.6,66.0,995.6,3029,2015-02-03
-5.8,70.0,987.8,3029,2015-02-04
-26.0,61.0,1010.8,3029,2015-02-05
-31.3,68.0,1025.0,3029,2015-02-06
-22.0,73.0,1013.4,3029,2015-02-07
-17.4,63.0,996.2,3029,2015-02-08
-11.7,74.0,992.9,3029,2015-02-09
-19.0,76.0,1002.1,3029,2015-02-10
-14.6,78.0,998.1,3029,2015-02-11
-12.1,78.0,992.6,3029,2015-02-12
-17.0,80.0,982.1,3029,2015-02-13
-7.7,51.0,992.7,3029,2015-02-14
-8.7,60.0,984.8,3029,2015-02-15
-8.4,46.0,999.3,3029,2015-02-16
-19.5,72.0,1003.4,3029,2015-02-17
-12.7,67.0,991.2,3029,2015-02-18
-8.1,70.0,991.6,3029,2015-02-19
-14.2,74.0,999.0,3029,2015-02-20
-17.6,69.0,1012.6,3029,2015-02-21
-17.4,69.0,1007.5,3029,2015-02-22
-16.4,56.0,1004.3,3029,2015-02-23
-17.5,58.0,1007.5,3029,2015-02-24
-11.9,58.0,1003.5,3029,2015-02-25
-9.2,49.0,994.1,3029,2015-02-26
-6.2,74.0,991.2,3029,2015-02-27
-6.7,73.0,986.5,3029,2015-02-28
-15.3,65.0,994.0,3029,2015-03-01
-17.2,66.0,1008.2,3029,2015-03-02
-10.7,61.0,995.2,3029,2015-03-03
